sample_id,dataset_name,round_start_step,layer,head,horizon,prefix_tokens,budget_ratio,budget_tokens,union_tokens,union_over_terminal_budget,union_fraction_of_prefix,mean_terminal_set_recall_across_queries,terminal_selection_attention_recovery_across_round,mean_oracle_attention_mass
gsm8k-254,gsm8k,168,0,0,8,258,0.1,26,53,2.0384615384615383,0.2054263565891473,0.7067307904362679,0.9263394343769489,0.6300468444824219
gsm8k-254,gsm8k,168,0,8,8,258,0.1,26,75,2.8846153846153846,0.29069767441860467,0.49038462713360786,0.5121209683525136,0.4692058563232422
gsm8k-254,gsm8k,168,0,16,8,258,0.1,26,48,1.8461538461538463,0.18604651162790697,0.7644231021404266,0.8780882788418828,0.5668106079101562
gsm8k-254,gsm8k,168,0,24,8,258,0.1,26,63,2.423076923076923,0.2441860465116279,0.6105769276618958,0.8962726176012662,0.45311713218688965
gsm8k-254,gsm8k,168,6,0,8,258,0.1,26,52,2.0,0.20155038759689922,0.7211538627743721,0.9841244956355102,0.8192670345306396
gsm8k-254,gsm8k,168,6,8,8,258,0.1,26,78,3.0,0.3023255813953488,0.3557692370377481,0.4120054761676704,0.6372146606445312
gsm8k-254,gsm8k,168,6,16,8,258,0.1,26,45,1.7307692307692308,0.1744186046511628,0.8125000298023224,0.9911205918431032,0.663172721862793
gsm8k-254,gsm8k,168,6,24,8,258,0.1,26,48,1.8461538461538463,0.18604651162790697,0.7211538702249527,0.7819017797267939,0.7949666976928711
gsm8k-254,gsm8k,168,12,0,8,258,0.1,26,107,4.115384615384615,0.41472868217054265,0.33173077553510666,0.9033580110957722,0.3732994794845581
gsm8k-254,gsm8k,168,12,8,8,258,0.1,26,64,2.4615384615384617,0.24806201550387597,0.5528846308588982,0.786974309301145,0.3700723648071289
gsm8k-254,gsm8k,168,12,16,8,258,0.1,26,37,1.4230769230769231,0.1434108527131783,0.8317307978868484,0.9776058168721242,0.7880077362060547
gsm8k-254,gsm8k,168,12,24,8,258,0.1,26,98,3.769230769230769,0.3798449612403101,0.3942307820543647,0.3883905443865998,0.866817831993103
gsm8k-254,gsm8k,168,18,0,8,258,0.1,26,45,1.7307692307692308,0.1744186046511628,0.7788461819291115,0.9732000034673663,0.8251285552978516
gsm8k-254,gsm8k,168,18,8,8,258,0.1,26,65,2.5,0.25193798449612403,0.6201923377811909,0.8546182138416908,0.73638916015625
gsm8k-254,gsm8k,168,18,16,8,258,0.1,26,61,2.3461538461538463,0.2364341085271318,0.7211538702249527,0.8693574361939497,0.5146064758300781
gsm8k-254,gsm8k,168,18,24,8,258,0.1,26,52,2.0,0.20155038759689922,0.7692307978868484,0.9111062063730424,0.6935005187988281
gsm8k-254,gsm8k,168,24,0,8,258,0.1,26,81,3.1153846153846154,0.313953488372093,0.47596154548227787,0.9602320087486053,0.652580738067627
gsm8k-254,gsm8k,168,24,8,8,258,0.1,26,66,2.5384615384615383,0.2558139534883721,0.6153846350498497,0.8957913015333532,0.8647952079772949
gsm8k-254,gsm8k,168,24,16,8,258,0.1,26,73,2.8076923076923075,0.28294573643410853,0.548076931387186,0.9454372708670193,0.8162918090820312
gsm8k-254,gsm8k,168,24,24,8,258,0.1,26,96,3.6923076923076925,0.37209302325581395,0.3221153924241662,0.6478278144086574,0.09323680400848389
gsm8k-254,gsm8k,168,30,0,8,258,0.1,26,64,2.4615384615384617,0.24806201550387597,0.6105769462883472,0.9445748221149748,0.7606849670410156
gsm8k-254,gsm8k,168,30,8,8,258,0.1,26,70,2.6923076923076925,0.2713178294573643,0.6105769388377666,0.9564248641691607,0.93770432472229
gsm8k-254,gsm8k,168,30,16,8,258,0.1,26,51,1.9615384615384615,0.19767441860465115,0.7596154063940048,0.9885160665708157,0.8818621635437012
gsm8k-254,gsm8k,168,30,24,8,258,0.1,26,56,2.1538461538461537,0.21705426356589147,0.6730769462883472,0.9588551527801435,0.9713854789733887
gsm8k-254,gsm8k,168,35,0,8,258,0.1,26,82,3.1538461538461537,0.3178294573643411,0.41346154920756817,0.748146261936185,0.09597092866897583
gsm8k-254,gsm8k,168,35,8,8,258,0.1,26,38,1.4615384615384615,0.14728682170542637,0.8461538851261139,0.9744431061455607,0.5510787963867188
gsm8k-254,gsm8k,168,35,16,8,258,0.1,26,78,3.0,0.3023255813953488,0.5817307829856873,0.9707510421671827,0.6902048587799072
gsm8k-254,gsm8k,168,35,24,8,258,0.1,26,87,3.3461538461538463,0.3372093023255814,0.41346154920756817,0.9508659689155585,0.7273335456848145
gsm8k-254,gsm8k,176,0,0,8,266,0.1,27,66,2.4444444444444446,0.24812030075187969,0.6481481492519379,0.8464341488807913,0.5202903747558594
gsm8k-254,gsm8k,176,0,8,8,266,0.1,27,87,3.2222222222222223,0.32706766917293234,0.4675925951451063,0.7743840836057916,0.3352614566683769
gsm8k-254,gsm8k,176,0,16,8,266,0.1,27,49,1.8148148148148149,0.18421052631578946,0.7592592686414719,0.8862410040921401,0.4838123321533203
gsm8k-254,gsm8k,176,0,24,8,266,0.1,27,60,2.2222222222222223,0.22556390977443608,0.6712963096797466,0.8822313445339389,0.37602466344833374
gsm8k-254,gsm8k,176,6,0,8,266,0.1,27,61,2.259259259259259,0.22932330827067668,0.6990740820765495,0.9759826432525474,0.6795516014099121
gsm8k-254,gsm8k,176,6,8,8,266,0.1,27,89,3.2962962962962963,0.33458646616541354,0.46759259700775146,0.6413329389479647,0.6464462280273438
gsm8k-254,gsm8k,176,6,16,8,266,0.1,27,50,1.8518518518518519,0.18796992481203006,0.6018518581986427,0.8781331969384184,0.5940876007080078
gsm8k-254,gsm8k,176,6,24,8,266,0.1,27,67,2.4814814814814814,0.2518796992481203,0.5185185298323631,0.7955711867819003,0.5672652721405029
gsm8k-254,gsm8k,176,12,0,8,266,0.1,27,105,3.888888888888889,0.39473684210526316,0.31944444589316845,0.8023573598462405,0.3498760461807251
gsm8k-254,gsm8k,176,12,8,8,266,0.1,27,67,2.4814814814814814,0.2518796992481203,0.5324074160307646,0.8197084485198117,0.40137815475463867
gsm8k-254,gsm8k,176,12,16,8,266,0.1,27,42,1.5555555555555556,0.15789473684210525,0.8425925970077515,0.9695278914881876,0.7431697845458984
gsm8k-254,gsm8k,176,12,24,8,266,0.1,27,112,4.148148148148148,0.42105263157894735,0.3055555587634444,0.3942190733535364,0.8512140512466431
gsm8k-254,gsm8k,176,18,0,8,266,0.1,27,43,1.5925925925925926,0.16165413533834586,0.8518518581986427,0.982142609605182,0.7567691802978516
gsm8k-254,gsm8k,176,18,8,8,266,0.1,27,66,2.4444444444444446,0.24812030075187969,0.6620370410382748,0.8139099594729654,0.7290153503417969
gsm8k-254,gsm8k,176,18,16,8,266,0.1,27,63,2.3333333333333335,0.23684210526315788,0.620370376855135,0.783274596063662,0.47301673889160156
gsm8k-254,gsm8k,176,18,24,8,266,0.1,27,66,2.4444444444444446,0.24812030075187969,0.625,0.8427526274274695,0.6903667449951172
gsm8k-254,gsm8k,176,24,0,8,266,0.1,27,85,3.1481481481481484,0.31954887218045114,0.4537037070840597,0.9729433600547962,0.6944200396537781
gsm8k-254,gsm8k,176,24,8,8,266,0.1,27,72,2.6666666666666665,0.2706766917293233,0.43518518190830946,0.7299288749491853,0.8468923568725586
gsm8k-254,gsm8k,176,24,16,8,266,0.1,27,64,2.3703703703703702,0.24060150375939848,0.4212963003665209,0.8625872742499517,0.8492240905761719
gsm8k-254,gsm8k,176,24,24,8,266,0.1,27,98,3.6296296296296298,0.3684210526315789,0.351851855404675,0.6566639072847682,0.0958712100982666
gsm8k-254,gsm8k,176,30,0,8,266,0.1,27,82,3.037037037037037,0.3082706766917293,0.3888888908550143,0.9371448176346253,0.8130388259887695
gsm8k-254,gsm8k,176,30,8,8,266,0.1,27,75,2.7777777777777777,0.2819548872180451,0.5740740783512592,0.8902483044817495,0.9542968273162842
gsm8k-254,gsm8k,176,30,16,8,266,0.1,27,84,3.111111111111111,0.3157894736842105,0.31944444589316845,0.9570667932176752,0.9114029407501221
gsm8k-254,gsm8k,176,30,24,8,266,0.1,27,62,2.2962962962962963,0.23308270676691728,0.7037037089467049,0.9780622602373339,0.9720823764801025
gsm8k-254,gsm8k,176,35,0,8,266,0.1,27,90,3.3333333333333335,0.3383458646616541,0.37962962966412306,0.7304919221310393,0.042874276638031006
gsm8k-254,gsm8k,176,35,8,8,266,0.1,27,44,1.6296296296296295,0.16541353383458646,0.8425926119089127,0.9771121401509019,0.5890083312988281
gsm8k-254,gsm8k,176,35,16,8,266,0.1,27,90,3.3333333333333335,0.3383458646616541,0.44907407835125923,0.927192002952886,0.5863401889801025
gsm8k-254,gsm8k,176,35,24,8,266,0.1,27,93,3.4444444444444446,0.34962406015037595,0.4351851884275675,0.94424328696051,0.6591544151306152
gsm8k-254,gsm8k,184,0,0,8,274,0.1,28,62,2.2142857142857144,0.22627737226277372,0.6250000223517418,0.8636168966591281,0.5633773803710938
gsm8k-254,gsm8k,184,0,8,8,274,0.1,28,82,2.9285714285714284,0.29927007299270075,0.46428572945296764,0.534758724096679,0.3563394546508789
gsm8k-254,gsm8k,184,0,16,8,274,0.1,28,61,2.1785714285714284,0.22262773722627738,0.7008928880095482,0.875382153246466,0.5561714172363281
gsm8k-254,gsm8k,184,0,24,8,274,0.1,28,66,2.357142857142857,0.24087591240875914,0.6026785969734192,0.8742798802633542,0.35941004753112793
gsm8k-254,gsm8k,184,6,0,8,274,0.1,28,57,2.0357142857142856,0.20802919708029197,0.7366071790456772,0.986378670707791,0.7316155433654785
gsm8k-254,gsm8k,184,6,8,8,274,0.1,28,96,3.4285714285714284,0.35036496350364965,0.6250000195577741,0.7671106997461818,0.6977329254150391
gsm8k-254,gsm8k,184,6,16,8,274,0.1,28,58,2.0714285714285716,0.2116788321167883,0.7500000260770321,0.966662131495212,0.6290998458862305
gsm8k-254,gsm8k,184,6,24,8,274,0.1,28,60,2.142857142857143,0.21897810218978103,0.7991071790456772,0.9771132259225868,0.6198558807373047
gsm8k-254,gsm8k,184,12,0,8,274,0.1,28,114,4.071428571428571,0.41605839416058393,0.3348214393481612,0.8219998371348664,0.28033721446990967
gsm8k-254,gsm8k,184,12,8,8,274,0.1,28,74,2.642857142857143,0.27007299270072993,0.6205357359722257,0.8877127699222269,0.4510059356689453
gsm8k-254,gsm8k,184,12,16,8,274,0.1,28,50,1.7857142857142858,0.18248175182481752,0.7633928880095482,0.8817542150681317,0.6794395446777344
gsm8k-254,gsm8k,184,12,24,8,274,0.1,28,105,3.75,0.38321167883211676,0.38839286798611283,0.5693094163237491,0.7560427188873291
gsm8k-254,gsm8k,184,18,0,8,274,0.1,28,43,1.5357142857142858,0.15693430656934307,0.843750037252903,0.9462488592224906,0.6855087280273438
gsm8k-254,gsm8k,184,18,8,8,274,0.1,28,78,2.7857142857142856,0.2846715328467153,0.4821428768336773,0.6256421524006822,0.7291946411132812
gsm8k-254,gsm8k,184,18,16,8,274,0.1,28,70,2.5,0.25547445255474455,0.6160714495927095,0.7998313031285602,0.5223541259765625
gsm8k-254,gsm8k,184,18,24,8,274,0.1,28,62,2.2142857142857144,0.22627737226277372,0.7053571753203869,0.8636897600489098,0.6984405517578125
gsm8k-254,gsm8k,184,24,0,8,274,0.1,28,77,2.75,0.28102189781021897,0.5044643059372902,0.9863486815930506,0.7378364205360413
gsm8k-254,gsm8k,184,24,8,8,274,0.1,28,74,2.642857142857143,0.27007299270072993,0.47767858672887087,0.8599079886676021,0.9070191383361816
gsm8k-254,gsm8k,184,24,16,8,274,0.1,28,70,2.5,0.25547445255474455,0.5357143059372902,0.9419285747732059,0.8554067611694336
gsm8k-254,gsm8k,184,24,24,8,274,0.1,28,97,3.4642857142857144,0.354014598540146,0.41517859138548374,0.9445543510036929,0.1075000911951065
gsm8k-254,gsm8k,184,30,0,8,274,0.1,28,67,2.392857142857143,0.24452554744525548,0.584821455180645,0.9483943030949857,0.855144739151001
gsm8k-254,gsm8k,184,30,8,8,274,0.1,28,74,2.642857142857143,0.27007299270072993,0.4375000186264515,0.8896855531163773,0.9617066383361816
gsm8k-254,gsm8k,184,30,16,8,274,0.1,28,61,2.1785714285714284,0.22262773722627738,0.6919643133878708,0.973579474918387,0.9074389934539795
gsm8k-254,gsm8k,184,30,24,8,274,0.1,28,64,2.2857142857142856,0.23357664233576642,0.6026785969734192,0.9721987662181028,0.9715921878814697
gsm8k-254,gsm8k,184,35,0,8,274,0.1,28,88,3.142857142857143,0.32116788321167883,0.41964287124574184,0.7590264524329603,0.06396150588989258
gsm8k-254,gsm8k,184,35,8,8,274,0.1,28,38,1.3571428571428572,0.1386861313868613,0.8482143208384514,0.9723091563406805,0.5692253112792969
gsm8k-254,gsm8k,184,35,16,8,274,0.1,28,84,3.0,0.30656934306569344,0.4553571604192257,0.9466492444838814,0.645128607749939
gsm8k-254,gsm8k,184,35,24,8,274,0.1,28,86,3.0714285714285716,0.31386861313868614,0.486607164144516,0.9708485741158158,0.7082576751708984
gsm8k-254,gsm8k,192,0,0,8,282,0.1,29,59,2.0344827586206895,0.20921985815602837,0.7198275774717331,0.921843389848206,0.5845413208007812
gsm8k-254,gsm8k,192,0,8,8,282,0.1,29,74,2.5517241379310347,0.2624113475177305,0.48706895485520363,0.46644834211079067,0.361346073448658
gsm8k-254,gsm8k,192,0,16,8,282,0.1,29,61,2.103448275862069,0.21631205673758866,0.6767241284251213,0.8456414084045047,0.47099876403808594
gsm8k-254,gsm8k,192,0,24,8,282,0.1,29,72,2.4827586206896552,0.2553191489361702,0.6206896416842937,0.9033864703782222,0.43072938919067383
gsm8k-254,gsm8k,192,6,0,8,282,0.1,29,60,2.0689655172413794,0.2127659574468085,0.7370689585804939,0.9435127727097684,0.7280817031860352
gsm8k-254,gsm8k,192,6,8,8,282,0.1,29,102,3.5172413793103448,0.3617021276595745,0.5086206877604127,0.6151772178346755,0.5888023376464844
gsm8k-254,gsm8k,192,6,16,8,282,0.1,29,46,1.5862068965517242,0.16312056737588654,0.8275862038135529,0.968490078076164,0.7780742645263672
gsm8k-254,gsm8k,192,6,24,8,282,0.1,29,67,2.310344827586207,0.2375886524822695,0.6810344755649567,0.9009740735942271,0.7802600860595703
gsm8k-254,gsm8k,192,12,0,8,282,0.1,29,107,3.689655172413793,0.37943262411347517,0.34051723778247833,0.8304585135853781,0.37928295135498047
gsm8k-254,gsm8k,192,12,8,8,282,0.1,29,73,2.5172413793103448,0.25886524822695034,0.6767241321504116,0.8575814650056169,0.5399208068847656
gsm8k-254,gsm8k,192,12,16,8,282,0.1,29,50,1.7241379310344827,0.1773049645390071,0.7931034341454506,0.9606147922265867,0.738067626953125
gsm8k-254,gsm8k,192,12,24,8,282,0.1,29,112,3.8620689655172415,0.3971631205673759,0.47844826616346836,0.6432347151619366,0.8177719116210938
gsm8k-254,gsm8k,192,18,0,8,282,0.1,29,54,1.8620689655172413,0.19148936170212766,0.7931034415960312,0.9530588560822453,0.752223014831543
gsm8k-254,gsm8k,192,18,8,8,282,0.1,29,76,2.6206896551724137,0.2695035460992908,0.6120689641684294,0.8502566408590687,0.7925853729248047
gsm8k-254,gsm8k,192,18,16,8,282,0.1,29,74,2.5517241379310347,0.2624113475177305,0.5560344755649567,0.7271102437475511,0.4234943389892578
gsm8k-254,gsm8k,192,18,24,8,282,0.1,29,55,1.896551724137931,0.1950354609929078,0.7801723927259445,0.9032702307620378,0.6527214050292969
gsm8k-254,gsm8k,192,24,0,8,282,0.1,29,98,3.3793103448275863,0.3475177304964539,0.5129310302436352,0.9701302773318099,0.6535599231719971
gsm8k-254,gsm8k,192,24,8,8,282,0.1,29,72,2.4827586206896552,0.2553191489361702,0.5991379264742136,0.9169516818494623,0.8896913528442383
gsm8k-254,gsm8k,192,24,16,8,282,0.1,29,82,2.8275862068965516,0.2907801418439716,0.6206896491348743,0.8886451927458832,0.7449951171875
gsm8k-254,gsm8k,192,24,24,8,282,0.1,29,103,3.5517241379310347,0.36524822695035464,0.4439655151218176,0.8275751480160866,0.08261191844940186
gsm8k-254,gsm8k,192,30,0,8,282,0.1,29,63,2.1724137931034484,0.22340425531914893,0.7284482717514038,0.9785225416467127,0.7062026262283325
gsm8k-254,gsm8k,192,30,8,8,282,0.1,29,79,2.7241379310344827,0.2801418439716312,0.672413781285286,0.9760004813597584,0.9803270101547241
gsm8k-254,gsm8k,192,30,16,8,282,0.1,29,59,2.0344827586206895,0.20921985815602837,0.7198275849223137,0.9743781983712503,0.8350763320922852
gsm8k-254,gsm8k,192,30,24,8,282,0.1,29,71,2.4482758620689653,0.25177304964539005,0.5948275737464428,0.9817771644244264,0.9770091772079468
gsm8k-254,gsm8k,192,35,0,8,282,0.1,29,93,3.206896551724138,0.32978723404255317,0.4568965472280979,0.7496324916147763,0.04693251848220825
gsm8k-254,gsm8k,192,35,8,8,282,0.1,29,44,1.5172413793103448,0.15602836879432624,0.8836206868290901,0.9852411539746779,0.6164474487304688
gsm8k-254,gsm8k,192,35,16,8,282,0.1,29,65,2.2413793103448274,0.23049645390070922,0.6982758548110723,0.8821108416675517,0.693652868270874
gsm8k-254,gsm8k,192,35,24,8,282,0.1,29,94,3.2413793103448274,0.3333333333333333,0.4913793094456196,0.9776213173710937,0.7745823860168457
gsm8k-254,gsm8k,200,0,0,8,290,0.1,29,57,1.9655172413793103,0.19655172413793104,0.7284482568502426,0.9229685189748644,0.61920166015625
gsm8k-254,gsm8k,200,0,8,8,290,0.1,29,70,2.413793103448276,0.2413793103448276,0.5387930944561958,0.7891931848645588,0.39576172828674316
gsm8k-254,gsm8k,200,0,16,8,290,0.1,29,63,2.1724137931034484,0.21724137931034482,0.7758620604872704,0.8586046036584265,0.4953223466873169
gsm8k-254,gsm8k,200,0,24,8,290,0.1,29,69,2.3793103448275863,0.23793103448275862,0.6077586114406586,0.8787282511763813,0.43979644775390625
gsm8k-254,gsm8k,200,6,0,8,290,0.1,29,74,2.5517241379310347,0.25517241379310346,0.6724137887358665,0.9733567642640515,0.7276073694229126
gsm8k-254,gsm8k,200,6,8,8,290,0.1,29,79,2.7241379310344827,0.27241379310344827,0.5344827547669411,0.7660415001542431,0.544097900390625
gsm8k-254,gsm8k,200,6,16,8,290,0.1,29,49,1.6896551724137931,0.16896551724137931,0.7715517282485962,0.9381510144730797,0.3653106689453125
gsm8k-254,gsm8k,200,6,24,8,290,0.1,29,56,1.9310344827586208,0.19310344827586207,0.7241379246115685,0.9017867980129569,0.4301760196685791
gsm8k-254,gsm8k,200,12,0,8,290,0.1,29,112,3.8620689655172415,0.38620689655172413,0.41810344345867634,0.9580576345709567,0.3886011838912964
gsm8k-254,gsm8k,200,12,8,8,290,0.1,29,57,1.9655172413793103,0.19655172413793104,0.7844827398657799,0.958283608889084,0.6081399917602539
gsm8k-254,gsm8k,200,12,16,8,290,0.1,29,44,1.5172413793103448,0.15172413793103448,0.8275862038135529,0.9736322146522437,0.7259311676025391
gsm8k-254,gsm8k,200,12,24,8,290,0.1,29,96,3.310344827586207,0.3310344827586207,0.5043103378266096,0.6680727853900224,0.8274850845336914
gsm8k-254,gsm8k,200,18,0,8,290,0.1,29,40,1.3793103448275863,0.13793103448275862,0.8965517282485962,0.9904135850611047,0.7593698501586914
gsm8k-254,gsm8k,200,18,8,8,290,0.1,29,67,2.310344827586207,0.23103448275862068,0.6896551661193371,0.9326926550082452,0.7425651550292969
gsm8k-254,gsm8k,200,18,16,8,290,0.1,29,51,1.7586206896551724,0.17586206896551723,0.8405172377824783,0.9599339022960802,0.5500049591064453
gsm8k-254,gsm8k,200,18,24,8,290,0.1,29,49,1.6896551724137931,0.16896551724137931,0.7887930870056152,0.880109142636216,0.7631301879882812
gsm8k-254,gsm8k,200,24,0,8,290,0.1,29,75,2.586206896551724,0.25862068965517243,0.5948275849223137,0.99331125102772,0.7973133325576782
gsm8k-254,gsm8k,200,24,8,8,290,0.1,29,46,1.5862068965517242,0.15862068965517243,0.8577586114406586,0.9965370273073625,0.9316160678863525
gsm8k-254,gsm8k,200,24,16,8,290,0.1,29,50,1.7241379310344827,0.1724137931034483,0.7974137887358665,0.9812423371193694,0.8252840042114258
gsm8k-254,gsm8k,200,24,24,8,290,0.1,29,101,3.4827586206896552,0.3482758620689655,0.49568964913487434,0.9577629635285355,0.15300798416137695
gsm8k-254,gsm8k,200,30,0,8,290,0.1,29,81,2.793103448275862,0.2793103448275862,0.5387931019067764,0.9846758272090094,0.8829922676086426
gsm8k-254,gsm8k,200,30,8,8,290,0.1,29,69,2.3793103448275863,0.23793103448275862,0.7456896491348743,0.9820507902714625,0.9578834176063538
gsm8k-254,gsm8k,200,30,16,8,290,0.1,29,63,2.1724137931034484,0.21724137931034482,0.7068965472280979,0.9827002066387104,0.9038825035095215
gsm8k-254,gsm8k,200,30,24,8,290,0.1,29,62,2.1379310344827585,0.21379310344827587,0.7284482717514038,0.9934554018208164,0.9821321964263916
gsm8k-254,gsm8k,200,35,0,8,290,0.1,29,85,2.9310344827586206,0.29310344827586204,0.5258620642125607,0.8620100450559017,0.09051311016082764
gsm8k-254,gsm8k,200,35,8,8,290,0.1,29,43,1.4827586206896552,0.1482758620689655,0.8491379171609879,0.9831732050530355,0.572540283203125
gsm8k-254,gsm8k,200,35,16,8,290,0.1,29,69,2.3793103448275863,0.23793103448275862,0.7112068831920624,0.983139456210253,0.6585133075714111
gsm8k-254,gsm8k,200,35,24,8,290,0.1,29,97,3.3448275862068964,0.33448275862068966,0.47413792833685875,0.9815835956741826,0.6604793071746826
gsm8k-254,gsm8k,208,0,0,8,298,0.1,30,63,2.1,0.21140939597315436,0.7291666939854622,0.9208299675112178,0.6469612121582031
gsm8k-254,gsm8k,208,0,8,8,298,0.1,30,85,2.8333333333333335,0.28523489932885904,0.5583333522081375,0.7669570484225016,0.27989840507507324
gsm8k-254,gsm8k,208,0,16,8,298,0.1,30,65,2.1666666666666665,0.2181208053691275,0.7083333656191826,0.8722331720744488,0.525970458984375
gsm8k-254,gsm8k,208,0,24,8,298,0.1,30,75,2.5,0.2516778523489933,0.5916666947305202,0.8771131695192089,0.3847794532775879
gsm8k-254,gsm8k,208,6,0,8,298,0.1,30,66,2.2,0.2214765100671141,0.6791666969656944,0.9875364114675583,0.784233570098877
gsm8k-254,gsm8k,208,6,8,8,298,0.1,30,68,2.2666666666666666,0.22818791946308725,0.5041666962206364,0.7293880472697325,0.8332491517066956
gsm8k-254,gsm8k,208,6,16,8,298,0.1,30,66,2.2,0.2214765100671141,0.6208333671092987,0.894459332213982,0.58843994140625
gsm8k-254,gsm8k,208,6,24,8,298,0.1,30,61,2.033333333333333,0.20469798657718122,0.6416666954755783,0.932082073688154,0.6567821502685547
gsm8k-254,gsm8k,208,12,0,8,298,0.1,30,124,4.133333333333334,0.4161073825503356,0.3583333399146795,0.9596913431106953,0.3478485345840454
gsm8k-254,gsm8k,208,12,8,8,298,0.1,30,48,1.6,0.1610738255033557,0.7791667059063911,0.9670721352019785,0.5784034729003906
gsm8k-254,gsm8k,208,12,16,8,298,0.1,30,55,1.8333333333333333,0.18456375838926176,0.7458333596587181,0.9492685724233627,0.7450218200683594
gsm8k-254,gsm8k,208,12,24,8,298,0.1,30,99,3.3,0.33221476510067116,0.43750001676380634,0.8149111188977836,0.8023827075958252
gsm8k-254,gsm8k,208,18,0,8,298,0.1,30,41,1.3666666666666667,0.13758389261744966,0.9125000461935997,0.9917110398133135,0.8737454414367676
gsm8k-254,gsm8k,208,18,8,8,298,0.1,30,53,1.7666666666666666,0.17785234899328858,0.7750000394880772,0.8517439827706685,0.7287893295288086
gsm8k-254,gsm8k,208,18,16,8,298,0.1,30,47,1.5666666666666667,0.15771812080536912,0.8208333775401115,0.9501428743620011,0.5736255645751953
gsm8k-254,gsm8k,208,18,24,8,298,0.1,30,54,1.8,0.18120805369127516,0.8333333730697632,0.9420749652560155,0.6999397277832031
gsm8k-254,gsm8k,208,24,0,8,298,0.1,30,84,2.8,0.28187919463087246,0.475000012665987,0.9818655710604756,0.7293421626091003
gsm8k-254,gsm8k,208,24,8,8,298,0.1,30,58,1.9333333333333333,0.19463087248322147,0.679166704416275,0.9738448091353291,0.9043033123016357
gsm8k-254,gsm8k,208,24,16,8,298,0.1,30,69,2.3,0.23154362416107382,0.6875000335276127,0.9557220708446866,0.8021965026855469
gsm8k-254,gsm8k,208,24,24,8,298,0.1,30,100,3.3333333333333335,0.33557046979865773,0.3458333481103182,0.9385798105849399,0.217429518699646
gsm8k-254,gsm8k,208,30,0,8,298,0.1,30,76,2.533333333333333,0.2550335570469799,0.6458333656191826,0.9943657696300184,0.8084726333618164
gsm8k-254,gsm8k,208,30,8,8,298,0.1,30,67,2.2333333333333334,0.22483221476510068,0.6166666857898235,0.9885116476957819,0.9872481822967529
gsm8k-254,gsm8k,208,30,16,8,298,0.1,30,55,1.8333333333333333,0.18456375838926176,0.7666667029261589,0.9735404808446503,0.8523168563842773
gsm8k-254,gsm8k,208,30,24,8,298,0.1,30,50,1.6666666666666667,0.16778523489932887,0.7083333730697632,0.9921192292709078,0.977080225944519
gsm8k-254,gsm8k,208,35,0,8,298,0.1,30,94,3.1333333333333333,0.31543624161073824,0.5541666969656944,0.8423216702540521,0.08772754669189453
gsm8k-254,gsm8k,208,35,8,8,298,0.1,30,44,1.4666666666666666,0.1476510067114094,0.8291667103767395,0.9736366894090037,0.5429039001464844
gsm8k-254,gsm8k,208,35,16,8,298,0.1,30,73,2.433333333333333,0.24496644295302014,0.6708333641290665,0.9835351563300527,0.6398622989654541
gsm8k-254,gsm8k,208,35,24,8,298,0.1,30,95,3.1666666666666665,0.3187919463087248,0.475000012665987,0.968195202786911,0.6249897480010986
gsm8k-254,gsm8k,216,0,0,8,306,0.1,31,59,1.903225806451613,0.19281045751633988,0.6370967589318752,0.8116117670758414,0.5870323181152344
gsm8k-254,gsm8k,216,0,8,8,306,0.1,31,86,2.774193548387097,0.28104575163398693,0.5120967626571655,0.6042445383549208,0.23884332180023193
gsm8k-254,gsm8k,216,0,16,8,306,0.1,31,60,1.935483870967742,0.19607843137254902,0.7258064299821854,0.8311880875905147,0.5368156433105469
gsm8k-254,gsm8k,216,0,24,8,306,0.1,31,79,2.5483870967741935,0.2581699346405229,0.4999999888241291,0.7520406228646255,0.3335599899291992
gsm8k-254,gsm8k,216,6,0,8,306,0.1,31,81,2.6129032258064515,0.2647058823529412,0.5645161047577858,0.775106790384748,0.649989128112793
gsm8k-254,gsm8k,216,6,8,8,306,0.1,31,88,2.838709677419355,0.2875816993464052,0.5241935439407825,0.732401879165157,0.7508256435394287
gsm8k-254,gsm8k,216,6,16,8,306,0.1,31,65,2.096774193548387,0.21241830065359477,0.6814515888690948,0.8993214290365855,0.6223883628845215
gsm8k-254,gsm8k,216,6,24,8,306,0.1,31,76,2.4516129032258065,0.24836601307189543,0.5362903103232384,0.7833451042757331,0.5792884826660156
gsm8k-254,gsm8k,216,12,0,8,306,0.1,31,129,4.161290322580645,0.4215686274509804,0.3145161233842373,0.8407906183379789,0.2793399691581726
gsm8k-254,gsm8k,216,12,8,8,306,0.1,31,61,1.967741935483871,0.19934640522875818,0.7338709458708763,0.897983295801732,0.6030616760253906
gsm8k-254,gsm8k,216,12,16,8,306,0.1,31,64,2.064516129032258,0.20915032679738563,0.7459677346050739,0.9462887206055846,0.6483135223388672
gsm8k-254,gsm8k,216,12,24,8,306,0.1,31,120,3.870967741935484,0.39215686274509803,0.3467741869390011,0.6630993020640541,0.8397681713104248
gsm8k-254,gsm8k,216,18,0,8,306,0.1,31,54,1.7419354838709677,0.17647058823529413,0.8145161047577858,0.9228098519257972,0.6071152687072754
gsm8k-254,gsm8k,216,18,8,8,306,0.1,31,60,1.935483870967742,0.19607843137254902,0.7016128823161125,0.8997073281333461,0.8288733959197998
