sample_id,dataset_name,method,input_length,num_kv_pages,round_id,round_start_length,round_start_pages,budget_pages,draft_length,accepted_length,all_accepted,zero_accepted,generated_tokens_so_far,static_oracle_recall_pos_1,static_oracle_recall_pos_2,static_oracle_recall_pos_3,static_oracle_recall_pos_4,static_oracle_recall_pos_5,static_oracle_recall_pos_6,static_oracle_recall_pos_7,static_oracle_recall_pos_8,oracle_overlap_pos_1_2,oracle_overlap_pos_2_3,oracle_overlap_pos_3_4,oracle_overlap_pos_4_5,oracle_overlap_pos_5_6,oracle_overlap_pos_6_7,oracle_overlap_pos_7_8,oracle_overlap_pos_1_last,attention_recovery_pos_1,attention_recovery_pos_2,attention_recovery_pos_3,attention_recovery_pos_4,attention_recovery_pos_5,attention_recovery_pos_6,attention_recovery_pos_7,attention_recovery_pos_8
2wikimqa-145,2wikimqa,oracle_b,8192,512,1,8192,512,52,8,8,1,0,9,0.9470986912393163,0.7121895032051282,0.7399005074786325,0.7071147168803419,0.6968315972222222,0.6425113514957265,0.6981002938034188,0.6914396367521367,0.5644372279223239,0.5776182123612364,0.6033333908148308,0.6336043045112146,0.6292203829743441,0.5836465367839969,0.7001260645764649,0.5466430310429374,0.9925457203776212,0.9930393040593289,0.991701331165759,0.9935525083788233,0.9917325355683013,0.9892160546806485,0.9943283253734378,0.9951920617452108
2wikimqa-145,2wikimqa,oracle_b,8192,512,2,8201,513,52,8,8,1,0,18,0.8449185363247863,0.7959234775641026,0.776809561965812,0.805839342948718,0.7963575053418803,0.7988448183760684,0.7496160523504273,0.7037092681623931,0.6731144404876076,0.6885902047233905,0.6892871325059416,0.7390782006693171,0.7228886271853499,0.6918089833352477,0.6688805467255263,0.5758586286369289,0.9941946111939873,0.9947250068861427,0.9927042319072668,0.9943087447693107,0.9943508842180729,0.9952641662400479,0.9919390710280455,0.9907124425051013
2wikimqa-145,2wikimqa,oracle_b,8192,512,3,8210,514,52,8,8,1,0,27,0.7885616987179487,0.7444911858974359,0.7400340544871794,0.760516826923077,0.7054620726495727,0.7530715811965812,0.7259782318376069,0.7427049946581197,0.696904825433663,0.6648761744138092,0.6532126449780353,0.572876652709819,0.5804551366487449,0.6343521601758572,0.6473917882347473,0.6129762568979933,0.9910237921293708,0.9913219375673086,0.9928309734038225,0.99135935174793,0.9924101753103746,0.9920837959226118,0.9930619848967976,0.9910038850886749
2wikimqa-145,2wikimqa,oracle_b,8192,512,4,8219,514,52,8,8,1,0,36,0.858223157051282,0.7960236378205128,0.7899305555555556,0.7553585737179487,0.7633713942307693,0.7515190972222222,0.7459935897435898,0.7498330662393162,0.6761245425308373,0.705435389945268,0.6341235431781759,0.690527014157186,0.630596378257013,0.6015809210789045,0.6946763007362897,0.5799828521795629,0.9912864868009633,0.9912640957714789,0.9923471196848926,0.9943177460645778,0.9943600600690693,0.9919759992397417,0.9927697789670208,0.9923680706778644
2wikimqa-145,2wikimqa,oracle_b,8192,512,5,8228,515,52,8,8,1,0,45,0.8242855235042735,0.7884782318376069,0.7711171207264957,0.775791266025641,0.7760750534188035,0.7731537126068376,0.7610009348290598,0.7764590010683761,0.6783730508071888,0.6640192669010534,0.6552905873685623,0.6290873133144418,0.6768738971828603,0.6818821346863048,0.6559200698555707,0.5681890092340094,0.9943674253631942,0.993409976927413,0.9945305678043943,0.9925848514273338,0.9927984929537251,0.9912793024661225,0.9915678778299397,0.9922310165269896
2wikimqa-145,2wikimqa,oracle_b,8192,512,6,8237,515,52,8,8,1,0,54,0.8327156784188035,0.7757244925213675,0.7892795138888888,0.7610677083333334,0.7728866185897436,0.785823985042735,0.7661424946581197,0.7827857905982906,0.6880294454544605,0.6331555343364288,0.6227960050795895,0.7061089158079398,0.7432637905728511,0.7078773908552418,0.7507023362541801,0.6591911943192772,0.9937572566035003,0.9965408577240762,0.9920173446994343,0.994385220734261,0.9968380582375662,0.9942509524525688,0.9961601984000645,0.9957341595793268
2wikimqa-145,2wikimqa,oracle_b,8192,512,7,8246,516,52,8,8,1,0,63,0.8309127938034188,0.8038361378205128,0.7907151442307693,0.807842548076923,0.8086772168803419,0.8178585737179487,0.830612313034188,0.8189770299145299,0.6663745288871192,0.7054087545661434,0.6898650220804757,0.7019936658894039,0.6251977580351767,0.6933770959086343,0.7222751923108449,0.6374509430567958,0.9920271429707148,0.9943003505568154,0.9943462733923479,0.9935811987526301,0.9929255586778518,0.9947678188030861,0.9958743641897159,0.995031279180532
2wikimqa-145,2wikimqa,oracle_b,8192,512,8,8255,516,52,1,1,0,0,64,0.8526475694444444,,,,,,,,,,,,,,,,0.9929149295688267,,,,,,,
2wikimqa-151,2wikimqa,static,8192,512,1,8192,512,52,8,1,0,0,2,0.9507378472222222,0.7333900908119658,0.679019764957265,0.6943609775641026,0.6249833066239316,0.6982004540598291,0.6196915064102564,0.672542735042735,0.588129100571105,0.6438313498659587,0.549172758450355,0.5367734854371,0.540944954501718,0.5533806839192353,0.5589927468126779,0.5248299746284402,0.991377549882658,0.8792260786962761,0.7812889546643982,0.7719467502777855,0.6802193754705095,0.6837889353929582,0.6228298847509115,0.6101533272266317
2wikimqa-151,2wikimqa,static,8192,512,2,8194,513,52,8,8,1,0,11,0.839576655982906,0.7631209935897436,0.7447749732905984,0.6747796474358974,0.757011217948718,0.7509181356837606,0.7502170138888888,0.7442741720085471,0.6036813477455697,0.6268012678320698,0.6182727740162305,0.5785563183544968,0.688848215503305,0.695726822795638,0.6985494161771535,0.5732192396775225,0.9782521359269756,0.9662274163168296,0.9491143612593772,0.8888342214805287,0.9714342671309267,0.9742920041205375,0.9683359817343558,0.9727951059848198
2wikimqa-151,2wikimqa,static,8192,512,3,8203,513,52,8,6,0,0,18,0.8028345352564102,0.7645733173076923,0.7237413194444444,0.7423711271367521,0.7178485576923077,0.7197682959401709,0.7059962606837606,0.6943609775641026,0.6560552423673596,0.6295818599968104,0.6747465366725868,0.6885619218645362,0.6561776445480269,0.6042524369700601,0.7115362408448764,0.5561229480326135,0.9569608581770213,0.9483803412807119,0.9057214671639906,0.9359954827937363,0.9156701525188168,0.911848540409673,0.863581382496148,0.7976060254779861
2wikimqa-151,2wikimqa,static,8192,512,4,8210,514,52,8,8,1,0,27,0.8258046207264957,0.779296875,0.7694644764957265,0.7462272970085471,0.7633713942307693,0.7417534722222222,0.7296841613247863,0.7123898237179487,0.7009883867429094,0.6488517137779187,0.596021405791118,0.6550068532782476,0.6709120560311627,0.660808546391781,0.636781735287928,0.5733593812771345,0.9659016395503289,0.960111316170313,0.9540687451357258,0.9612803380957415,0.9591748263850478,0.9535872008518846,0.9518093527827587,0.9483270969167746
2wikimqa-151,2wikimqa,static,8192,512,5,8219,514,52,8,7,0,0,35,0.8489917200854701,0.7753739316239316,0.7626702724358974,0.7512353098290598,0.6829427083333334,0.7387820512820513,0.7227731036324786,0.6664329594017094,0.6565385600787017,0.6689350285881742,0.6693488266111852,0.5438922038992113,0.5223292929491693,0.5985969065974229,0.5856753895252697,0.5086731781775037,0.9863136137759406,0.9704454412475843,0.9714951830111267,0.9631018409922036,0.916363791790243,0.9598791557453301,0.8910325826920469,0.7984447127218333
2wikimqa-151,2wikimqa,static,8192,512,6,8227,515,52,8,8,1,0,44,0.8341846955128206,0.7820345886752137,0.7847222222222222,0.7686631944444444,0.7771434294871794,0.7894130608974359,0.7795973557692307,0.7626702724358974,0.6782978337801209,0.6291585068324248,0.62194948318626,0.6960736265129994,0.7069467675555532,0.699209884468048,0.6957662743983648,0.6074923676134881,0.9811144389232186,0.9789534938134214,0.9611338930752282,0.9711648957456932,0.9813147090916006,0.9727596405346834,0.9755082901753459,0.9641529055429573
2wikimqa-151,2wikimqa,static,8192,512,7,8236,515,52,8,5,0,0,50,0.8260717147435898,0.8202457264957265,0.8145032051282051,0.8035857371794872,0.8066740117521367,0.7502337072649572,0.6790698450854701,0.7232739049145299,0.6864194850328073,0.689285217055373,0.7040069854457918,0.6833537212762572,0.6340194275925048,0.5915991927304254,0.5762379159879736,0.5348658022310796,0.9705409774862491,0.9778127922956834,0.9793092191690366,0.971773770504886,0.9814486816688563,0.9099142565050339,0.8061218123616416,0.8072187567642006
2wikimqa-151,2wikimqa,static,8192,512,8,8242,516,52,8,8,1,0,59,0.8735977564102564,0.8427984775641026,0.7954727564102564,0.7953559027777778,0.8021000267094016,0.7934027777777778,0.7884615384615384,0.7755241720085471,0.7299612617436892,0.6907291051954214,0.6507865716777512,0.7082849442143121,0.691365001442843,0.7603121927539345,0.6567736129758868,0.6019213339130557,0.9908284606630016,0.9854870521774686,0.9716167540127147,0.9571311901623036,0.9670178143965192,0.9713194868846143,0.9725730134982279,0.947651650576362
2wikimqa-151,2wikimqa,static,8192,512,9,8251,516,52,5,5,0,0,64,0.8741319444444444,0.819027110042735,0.8180588942307693,0.7817341079059829,0.7971087072649572,,,,0.69440999779121,0.7421020214117208,0.7036311357212454,0.7336452366476781,,,,0.6437528435121627,0.9877607331840392,0.9828310542945826,0.9783588112422059,0.954063369526332,0.9686146887412898,,,
2wikimqa-151,2wikimqa,oracle_b,8192,512,1,8192,512,52,8,8,1,0,9,0.9517561431623931,0.6979166666666666,0.730068108974359,0.6994357638888888,0.6826422275641026,0.6268195779914529,0.6876502403846154,0.6757478632478633,0.5475078116933007,0.5672726130649983,0.6023231068945264,0.6204630860648908,0.6290458458895949,0.5821062192694545,0.6904597936712296,0.5230232134867738,0.9929350599233682,0.9933520452234517,0.9925103763651022,0.9940924160905547,0.9925319107571249,0.9905298555049958,0.9947789042460582,0.9955801318425423
2wikimqa-151,2wikimqa,oracle_b,8192,512,2,8201,513,52,8,8,1,0,18,0.8431156517094016,0.7919337606837606,0.7101696047008548,0.7132244925213675,0.680088141025641,0.6941773504273505,0.6830929487179487,0.6800714476495727,0.711656854637543,0.6342806971731171,0.6573462202014435,0.6384793084596476,0.6849977788521223,0.6955091785155807,0.6692184535747729,0.5412935424117933,0.9957058819433394,0.994892250405188,0.9920360475481398,0.9931353349126613,0.9946347288009549,0.9943413270196724,0.9928240858761992,0.9938972466716525
2wikimqa-151,2wikimqa,oracle_b,8192,512,3,8210,514,52,8,8,1,0,27,0.791015625,0.7555588942307693,0.7423377403846154,0.741920405982906,0.7456096420940171,0.7169638087606838,0.7059294871794872,0.7050447382478633,0.7004239656385375,0.6472373402183073,0.5953597401767162,0.6566274872439809,0.6650774286823549,0.6509038703982495,0.625281313114267,0.5780264356955813,0.992558628750767,0.9930122042248536,0.9911535079185432,0.9942187685307906,0.9919929896508067,0.9936603096389316,0.992954007235631,0.9932123716612126
2wikimqa-151,2wikimqa,oracle_b,8192,512,4,8219,514,52,8,8,1,0,36,0.8508446848290598,0.7923177083333334,0.7723524305555556,0.759364983974359,0.669120592948718,0.7423043536324786,0.7252437232905984,0.7029747596153846,0.6522420030457933,0.6713373767061902,0.6891247942756578,0.5202651187936127,0.5091788827238153,0.6173393375154228,0.630773881666957,0.5365161837190542,0.9938784683935385,0.9925669187025254,0.994109076839416,0.9946172499716983,0.9902398036319171,0.9933458569569213,0.9920173149301758,0.9930196319205362
2wikimqa-151,2wikimqa,oracle_b,8192,512,5,8228,515,52,8,8,1,0,45,0.8376903044871794,0.7689636752136751,0.7901308760683761,0.8036191239316239,0.7949886485042735,0.7899806356837606,0.7599826388888888,0.7555255074786325,0.6259362924324902,0.6171060154686979,0.700216571153241,0.708110887494241,0.700878592321343,0.694194359433696,0.7244522469935165,0.5858463616283871,0.9962533834081396,0.9935890943076612,0.9952308119639613,0.9968880009169092,0.9947930917788226,0.9960484122805803,0.9944909641970382,0.9949230872234415
2wikimqa-151,2wikimqa,oracle_b,8192,512,6,8237,515,52,8,4,0,0,50,0.8741152510683761,0.8301782852564102,0.8102630876068376,0.7880108173076923,0.7908820779914529,0.7579126602564102,0.7480635683760684,0.7724025106837606,0.6901932094144693,0.7027347563294669,0.685770829025976,0.7128143451951089,0.7050165271797274,0.6466764398588374,0.6754129490382327,0.6223388466376013,0.9960681473475093,0.9955386783044798,0.9947438311104246,0.9962045427682101,0.9962871792061614,0.9949388216038311,0.9925598414280038,0.9958612304347354
2wikimqa-151,2wikimqa,oracle_b,8192,512,7,8242,516,52,8,8,1,0,59,0.8726963141025641,0.842331063034188,0.7853398771367521,0.7758246527777778,0.7906650641025641,0.7838040865384616,0.7798143696581197,0.764473157051282,0.7289738560385195,0.6919845270573696,0.6526210879818444,0.7155496389674393,0.6887897596135157,0.7579904314899528,0.6624032994018969,0.6056219929842005,0.9964281682306226,0.9956028520575215,0.9943530193836596,0.9957577105096473,0.9954611367408914,0.9949735530655786,0.9949912350659127,0.9950549514621032
2wikimqa-151,2wikimqa,oracle_b,8192,512,8,8251,516,52,5,5,0,0,64,0.8744991987179487,0.8201288728632479,0.8179754273504273,0.7823183760683761,0.797409188034188,,,,0.6955537136230565,0.7429842844185984,0.7061228620676363,0.732890957817882,,,,0.6439254119305204,0.9958441731829415,0.9966038432300258,0.9956683804575029,0.9937188085095072,0.9947925985909839,,,
2wikimqa-172,2wikimqa,static,8192,512,1,8192,512,52,8,1,0,0,2,0.9505208333333334,0.791549813034188,0.7662593482905984,0.7694644764957265,0.7493155715811965,0.7534722222222222,0.6766159188034188,0.7476629273504273,0.6637790231404086,0.7022619715685819,0.6355281937091025,0.630142641736757,0.6189876131824487,0.5927056299558786,0.5891665964901498,0.6085336788813841,0.9904170540344818,0.8980217623911023,0.8616060545467492,0.7947514470202016,0.8214805252190494,0.7082558205366046,0.679893310932357,0.68710937508423
2wikimqa-172,2wikimqa,static,8192,512,2,8194,513,52,8,8,1,0,11,0.861862313034188,0.7948050213675214,0.7903311965811965,0.7348591079059829,0.7945880074786325,0.7984608707264957,0.7850227029914529,0.7877604166666666,0.6563558900754077,0.6732016514117317,0.6576036283076299,0.635879841302103,0.7171309464105284,0.7104977010517586,0.7235657735809727,0.6334533591137803,0.9734553852305083,0.9553901589660467,0.9493210280338297,0.8994391830997002,0.9608695223779247,0.9652792484162185,0.9523197112711104,0.9552732561849709
2wikimqa-172,2wikimqa,static,8192,512,3,8203,513,52,8,5,0,0,17,0.8620292467948718,0.8456697382478633,0.8300280448717949,0.8265558226495727,0.7929854433760684,0.7574953258547008,0.764873798076923,0.7394998664529915,0.7218263262625771,0.7634323677546229,0.7426988561809433,0.714372181017826,0.6763462421427964,0.6677488169827324,0.6875945747610408,0.6123583044630383,0.9707734947324265,0.9742208510151806,0.9731180326577505,0.9726528275907044,0.9509335544426768,0.9169382471992882,0.8862874695504718,0.8238874082381179
2wikimqa-172,2wikimqa,static,8192,512,4,8209,514,52,8,8,1,0,26,0.8731303418803419,0.805088141025641,0.773036858974359,0.7718349358974359,0.7764089209401709,0.8045539529914529,0.8087106036324786,0.7880608974358974,0.7073039001178928,0.7200730498528707,0.7013330161043099,0.6839581067784105,0.6880352015968819,0.6881616980307516,0.7064026019203858,0.6770125930484215,0.9734276275806703,0.9385917273742762,0.9149727924670206,0.9240107812498061,0.9235203172413315,0.9313941707896409,0.9460396111199044,0.9209824208742968
2wikimqa-172,2wikimqa,static,8192,512,5,8218,514,52,8,3,0,0,30,0.8574385683760684,0.8104133279914529,0.8020332532051282,0.8044537927350428,0.7960570245726495,0.808059561965812,0.7972923344017094,0.7671941773504273,0.6815402945912461,0.6918998928801267,0.7065603980950101,0.7045547279967078,0.7199232322120198,0.7024905285597678,0.7031046691315742,0.5893471968826313,0.9716876808240118,0.9618735879561711,0.9533263229379827,0.9559709749137423,0.9577609842072472,0.9639066417679546,0.9594984776650074,0.8962043245869382
2wikimqa-172,2wikimqa,static,8192,512,6,8222,514,52,8,3,0,0,34,0.8681390224358974,0.840645032051282,0.8064069177350428,0.808193108974359,0.7836705395299145,0.8057224893162394,0.7587974091880342,0.790748530982906,0.7446352019354393,0.7362295724131175,0.6898874292902963,0.7586243736434377,0.7009467892324385,0.6730165359839327,0.6714813056027664,0.6375930321438829,0.9675693693980659,0.9620715883378492,0.9386570027835843,0.9018230019392175,0.8289469125264273,0.8499451638441322,0.78327870916659,0.8008624784167389
2wikimqa-172,2wikimqa,static,8192,512,7,8226,515,52,8,8,1,0,43,0.8969517895299144,0.8486411591880342,0.8213307959401709,0.8207799145299145,0.8171407585470085,0.792301014957265,0.7904480502136751,0.8103799412393162,0.7528996620991468,0.6931405270054678,0.7149879091264553,0.6953928487224518,0.7601340527091798,0.730642897645957,0.7187033392338833,0.6679685004509055,0.9825601886616114,0.9624005239390974,0.9671121452852949,0.9677323886915671,0.9693625355553078,0.9562560419848669,0.9616838673279544,0.9585814548386009
2wikimqa-172,2wikimqa,static,8192,512,8,8235,515,52,8,6,0,0,50,0.8841312767094017,0.862613514957265,0.8442508012820513,0.8613448183760684,0.8315972222222222,0.8193943643162394,0.8158887553418803,0.7504674145299145,0.7772662114508084,0.7276868815580899,0.7568873643231138,0.7407355797645249,0.707356738960587,0.7379688738724164,0.6519540707195823,0.5949755324385935,0.9889856973674738,0.971948850228526,0.9793105521906822,0.9789423568175025,0.9556020000279395,0.9411732392365391,0.9121839973088779,0.8055334278735133
2wikimqa-172,2wikimqa,static,8192,512,9,8242,516,52,8,8,1,0,59,0.8995225694444444,0.8735643696581197,0.8421307425213675,0.8542000534188035,0.8422142094017094,0.8499933226495727,0.8481403579059829,0.8535657051282051,0.8209757154541912,0.7337324779214165,0.7022163191585906,0.7265877837020759,0.7132888774397278,0.77896591429807,0.7650469519167249,0.7196988740413004,0.9867767234860564,0.9782388568639616,0.9607963898118071,0.9743759299389632,0.971970535646314,0.9784749844141183,0.9818128733230975,0.9778618819574864
2wikimqa-172,2wikimqa,static,8192,512,10,8251,516,52,5,5,0,0,64,0.8762353098290598,0.8244691506410257,0.8270733173076923,0.8369891826923077,0.8284922542735043,,,,0.724844064731731,0.6963219867602537,0.6783521564135427,0.7265831320696887,,,,0.6661299634456077,0.9725194688698345,0.9640328258211748,0.9649525646364148,0.9659543702416961,0.9634856108627932,,,
2wikimqa-172,2wikimqa,oracle_b,8192,512,1,8192,512,52,8,6,0,0,7,0.9508213141025641,0.738681891025641,0.7869090544871794,0.7474459134615384,0.7440571581196581,0.7014890491452992,0.7384147970085471,0.7272469284188035,0.6004637286822319,0.6063989681813928,0.659801314411062,0.6685005239689438,0.6725305854237502,0.6406170252017817,0.7042932468249926,0.5831164141090722,0.9921199574335906,0.9906536444974843,0.9907814898696325,0.9929454781334238,0.9907599957565216,0.9889644696134834,0.9935393684355434,0.9936695085958465
2wikimqa-172,2wikimqa,oracle_b,8192,512,2,8199,513,52,8,8,1,0,16,0.877220219017094,0.8132178151709402,0.8168736645299145,0.8172743055555556,0.7972422542735043,0.8182425213675214,0.8102630876068376,0.8105301816239316,0.7094752193253142,0.7281037821435672,0.6948591655234276,0.71309968267414,0.7211118484019023,0.7625587105333842,0.7397082631391644,0.698106494757972,0.9950014512479896,0.9913110615831163,0.9930854627463588,0.9942746952963599,0.9919879748454883,0.9939865764628534,0.9934752548661648,0.9948115488619145
2wikimqa-172,2wikimqa,oracle_b,8192,512,3,8208,513,52,8,0,0,1,17,0.8481236645299145,0.8230836004273505,0.8087940705128206,0.7979266826923077,0.8068743322649572,0.789813701923077,0.7825854700854701,0.8030515491452992,0.6971729319123949,0.7440374187196127,0.692897047230096,0.7147007662136179,0.7460368989077714,0.6838193414206892,0.6951305273773283,0.6568990558304947,0.9913278138883194,0.9918626332792821,0.9917410126110641,0.9910784185594532,0.9911258593465886,0.9895371711954183,0.9896556840406154,0.9906081829317155
2wikimqa-172,2wikimqa,oracle_b,8192,512,4,8209,514,52,8,8,1,0,26,0.9039630074786325,0.8280248397435898,0.8027176816239316,0.7657418536324786,0.7720686431623931,0.799579326923077,0.8350527510683761,0.8006477029914529,0.7094096321741336,0.7369853470112536,0.6958361397412652,0.6710265561636001,0.6919615610714264,0.6876803114393222,0.7196664635328607,0.667825455204772,0.9915056537090273,0.9906938048258291,0.9908808140884913,0.9892854747641001,0.9907465277746402,0.9893744582983535,0.9903905969104048,0.9906766628467296
2wikimqa-172,2wikimqa,oracle_b,8192,512,5,8218,514,52,8,8,1,0,35,0.8629139957264957,0.8084935897435898,0.8003639155982906,0.8063234508547008,0.7953725961538461,0.8183092948717949,0.8012319711538461,0.7894464476495727,0.6840274903355253,0.7041459851937145,0.7070249549647244,0.6936309040952051,0.7424110488656737,0.7367230076073199,0.7061169555459406,0.6250975957290661,0.9911284259503628,0.991508591634831,0.9892412861655517,0.9916001971071253,0.9903384905572847,0.9922504361387268,0.9908463937668789,0.9919358524220588
2wikimqa-172,2wikimqa,oracle_b,8192,512,6,8227,515,52,8,8,1,0,44,0.8619791666666666,0.8239015758547008,0.826706063034188,0.8099459134615384,0.7867254273504273,0.7930689102564102,0.8062733707264957,0.7794471153846154,0.6847460231485836,0.715507529006577,0.6894998792197051,0.7560457271709944,0.7308237793125929,0.7139644840593701,0.6952844906357041,0.614956070365881,0.9902520906381079,0.9906368435998117,0.9915431804003215,0.9921082571967769,0.9940454889629683,0.9953150046948165,0.9926688281430134,0.9936013152878499
2wikimqa-172,2wikimqa,oracle_b,8192,512,7,8236,515,52,8,5,0,0,50,0.8847155448717949,0.8405782585470085,0.8590912126068376,0.8454694177350428,0.8283420138888888,0.8310296474358974,0.8269063835470085,0.8203458867521367,0.7346717116038418,0.7642565398604478,0.7391551157258461,0.7106155977890346,0.7395005377957985,0.7576233083384483,0.7270462234235148,0.6815233874653871,0.9938081699762407,0.9956988273490757,0.9954107335740567,0.9925720259562445,0.993290133547659,0.9934801249199521,0.9945325642320708,0.994150983234538
2wikimqa-172,2wikimqa,oracle_b,8192,512,8,8242,516,52,8,8,1,0,59,0.8884548611111112,0.8666366185897436,0.8331497061965812,0.847255608974359,0.8272235576923077,0.8498931623931624,0.8581229967948718,0.8521968482905984,0.8229083515451855,0.7308161912968085,0.6995968685655878,0.7264555570830353,0.7083352174471205,0.7793055092329859,0.7647225751928017,0.7202170658514228,0.994515165955517,0.9943198011092531,0.9938117950853064,0.9931745299818656,0.9930052223233555,0.9952853074020651,0.9958827499841265,0.9941012239468464
2wikimqa-172,2wikimqa,oracle_b,8192,512,9,8251,516,52,5,5,0,0,64,0.8741820245726495,0.8224158653846154,0.8227330395299145,0.8355535523504273,0.8246527777777778,,,,0.7233006812224811,0.6925787013150109,0.6782920259216397,0.7241939305830484,,,,0.6635250304838373,0.992487647232265,0.9925718935776087,0.9934209157719569,0.9923182071004766,0.9920135759249571,,,
