sample_id,dataset_name,method,input_length,round_id,round_start_length,round_start_pages,budget_pages,draft_length,accepted_length,all_accepted,zero_accepted,generated_tokens_so_far,probe_query_count,probe_endpoint_coverage_vs_per_query_attention_oracle,probe_best_static_coverage_vs_per_query_attention_oracle,probe_endpoint_fraction_of_eligible_attention,probe_best_static_fraction_of_eligible_attention,probe_best_static_absolute_coverage_gain,fixed_reference_recall_of_query_pages_pos_1,fixed_reference_recall_of_query_pages_pos_2,fixed_reference_recall_of_query_pages_pos_3,fixed_reference_recall_of_query_pages_pos_4,fixed_reference_recall_of_query_pages_pos_5,fixed_reference_recall_of_query_pages_pos_6,fixed_reference_recall_of_query_pages_pos_7,fixed_reference_recall_of_query_pages_pos_8,oracle_overlap_pos_1_2,oracle_overlap_pos_2_3,oracle_overlap_pos_3_4,oracle_overlap_pos_4_5,oracle_overlap_pos_5_6,oracle_overlap_pos_6_7,oracle_overlap_pos_7_8,oracle_overlap_pos_1_last,attention_recovery_pos_1,attention_recovery_pos_2,attention_recovery_pos_3,attention_recovery_pos_4,attention_recovery_pos_5,attention_recovery_pos_6,attention_recovery_pos_7,attention_recovery_pos_8
hotpotqa-141,hotpotqa,static,8192,2,8194,513,52,8,4,0,0,7,,,,,,,0.8141025641025641,0.7200854700854701,0.6963474893162394,0.6282885950854701,0.7099859775641026,0.7111712072649572,0.6849125267094016,0.6940771901709402,0.5541926049452256,0.571563324527887,0.5766987300158445,0.535899598356043,0.6421752671352853,0.6243827773171045,0.6568567534272999,0.5171055040318334,0.9775590555704539,0.9648969555823054,0.9410066115463223,0.8748780351369306,0.9672444544609218,0.9725743540219818,0.9423585596386135,0.9598981933540467
hotpotqa-141,hotpotqa,static,8192,3,8199,513,52,8,8,1,0,16,,,,,,,0.8406116452991452,0.775123530982906,0.7746728098290598,0.7320045405982906,0.6695880074786325,0.7464610042735043,0.7302851228632479,0.6830428685897436,0.6568931511439047,0.6647090317397937,0.6709046784540763,0.620879140910191,0.5640456044860143,0.6543708317544162,0.5921742551687649,0.5268831366027488,0.9897119326291786,0.9774389186393024,0.9829333012053498,0.9648377284979536,0.9043530677682227,0.9746996477452874,0.9770906562741091,0.9195739358523368
hotpotqa-141,hotpotqa,best_static_oracle,8192,1,8192,512,52,8,1,0,0,2,8,0.9668802515455185,0.9877393711580905,0.8824131340061054,0.9014499910321084,0.019036857026002996,0.7132745726495727,0.6808059561965812,0.6638955662393162,0.6944110576923077,0.6509748931623931,0.681640625,0.6556991185897436,0.6801883012820513,0.5663386916324673,0.5527848866803706,0.5197348967032233,0.5260569014679619,0.5246943537590743,0.5562447274815535,0.5498024635495345,0.4941277885969418,0.9807917339550498,0.8890062503092234,0.8085622956084981,0.7786740826275922,0.7495630084987558,0.7014054014174937,0.6715912916316172,0.6675183885413265
hotpotqa-141,hotpotqa,best_static_oracle,8192,2,8194,513,52,8,8,1,0,11,8,0.97071044174431,0.9909528787968905,0.8980137040670902,0.9167401801563636,0.01872647608927336,0.7283486912393162,0.7420372596153846,0.7956563835470085,0.7508680555555556,0.7797475961538461,0.7560763888888888,0.7740050747863249,0.7648904914529915,0.5549590994624698,0.5656679455823271,0.5905359123738612,0.5391899733102369,0.6431677193636784,0.6569572716911756,0.6636810943995737,0.5260465551973716,0.9769714090576063,0.9822221412053899,0.9872402178855251,0.9714252500198275,0.9910982319618614,0.9916600536124306,0.9900962979377496,0.9913087429147001
hotpotqa-141,hotpotqa,best_static_oracle,8192,3,8203,513,52,5,5,0,0,16,5,0.9803354318505934,0.9934238676808321,0.9148323029632268,0.927046208024437,0.012213905061210228,0.8148370726495727,0.773838141025641,0.7840544871794872,0.7913327991452992,0.7852230235042735,,,,0.5674551461887307,0.6564974178753029,0.591873529896013,0.5958328225092876,,,,0.563932073891227,0.9868913781785196,0.9904367587323143,0.9927496387139426,0.9828585585894606,0.9912026396425543,,,
hotpotqa-141,hotpotqa,oracle_b,8192,1,8192,512,52,8,8,1,0,9,,,,,,,0.9400373931623931,0.6580194978632479,0.692608173076923,0.6587039262820513,0.6327791132478633,0.5835002670940171,0.6440471420940171,0.6366853632478633,0.5009292345446847,0.5165494707234584,0.5535109633903113,0.5664841791579831,0.592295647166903,0.5392322987919483,0.6419889571267455,0.48039767236130476,0.9919971455223153,0.9931960877747229,0.9919389382548705,0.9939708707711036,0.9929502010396168,0.9920258854458908,0.994579184181558,0.9956556820348221
hotpotqa-141,hotpotqa,oracle_b,8192,2,8201,513,52,7,7,0,0,16,,,,,,,0.8146367521367521,0.7516192574786325,0.6848123664529915,0.7552751068376069,0.743389423076923,0.6963808760683761,0.7357605502136751,,0.6721066838412493,0.6277324317383619,0.5677395691437216,0.6552682821036276,0.5937564170423092,0.5981791946504337,,0.6056062533827407,0.9955497266133898,0.9954695981870041,0.9931571705336473,0.9951353915025268,0.9959795492417091,0.9924875464517898,0.9952637522969832,
multifieldqa_en-114,multifieldqa_en,static,8192,1,8192,512,52,8,1,0,0,2,,,,,,,0.9464309561965811,0.8145866720085471,0.7228565705128206,0.7843716613247863,0.7207698985042735,0.7760082799145299,0.7101195245726495,0.7348591079059829,0.7057599756880945,0.6731574248216203,0.6234129819369858,0.6431116459327582,0.6474726392211491,0.6500729394080824,0.5957061590923866,0.6004057656244509,0.9867933190208772,0.889508266330936,0.788631123060637,0.7867863147855122,0.7298916341322256,0.7294505072376776,0.6661572712656483,0.7670217850850765
multifieldqa_en-114,multifieldqa_en,static,8192,2,8194,513,52,8,4,0,0,7,,,,,,,0.8742154113247863,0.8246360844017094,0.819778311965812,0.743339342948718,0.8238014155982906,0.8153879540598291,0.8257545405982906,0.7971587873931624,0.6897841177632632,0.7052279374327224,0.6520121342702149,0.6420168864773413,0.731165017141565,0.7261519532828042,0.7294463738729023,0.6660126096654099,0.9684101803639614,0.9526104213250736,0.9407082961520195,0.8524681105836601,0.9571843209184875,0.9472872028825619,0.9595517828670079,0.9301950096750318
multifieldqa_en-114,multifieldqa_en,static,8192,3,8199,513,52,8,8,1,0,16,,,,,,,0.8874031784188035,0.854316907051282,0.8688902243589743,0.8438668536324786,0.7908653846153846,0.7806657318376069,0.7786959134615384,0.7462272970085471,0.7668375515103183,0.7558390089962648,0.7780747424658533,0.7155071691786152,0.6901343624855036,0.7050158540649689,0.7413567113638745,0.6214607165714968,0.9784577088815722,0.9639324692182384,0.9724049579199809,0.9619448878433414,0.9164983537322465,0.9039652600418638,0.8936623144872546,0.8604978766583999
multifieldqa_en-114,multifieldqa_en,best_static_oracle,8192,1,8192,512,52,8,1,0,0,2,8,0.9561090108586487,0.9805953756342926,0.8392931754383209,0.8607878362082626,0.021494660769941665,0.7998130341880342,0.7786625267094016,0.709735576923077,0.7770265758547008,0.7211872329059829,0.766292735042735,0.7503171741452992,0.7157118055555556,0.7084367122840058,0.6523667251123305,0.6135820334355228,0.6354514045281063,0.5957041001789591,0.715055352529786,0.5944028734670097,0.5691145287612308,0.9743402993365855,0.8942269145151401,0.7810798756811481,0.8003196576419122,0.7309369703659995,0.806007924870967,0.7846911739548305,0.6949996809679253
multifieldqa_en-114,multifieldqa_en,best_static_oracle,8192,2,8194,513,52,8,4,0,0,7,8,0.9527861115230164,0.983510448718418,0.84508989097418,0.8723413658400462,0.02725147486586621,0.8119991987179487,0.8110476762820513,0.8439503205128206,0.7978098290598291,0.835186298076923,0.8182425213675214,0.8267895299145299,0.810146233974359,0.6996935612432236,0.6996577312866562,0.6541656592137413,0.6379155168621508,0.7453964087363331,0.7320188000951642,0.728153006897259,0.6691173613814613,0.971503782449536,0.9740557430611142,0.9790144549246167,0.9330154080463,0.9825425760396751,0.9758384264238195,0.9772595482194715,0.9590792667981147
multifieldqa_en-114,multifieldqa_en,best_static_oracle,8192,3,8199,513,52,8,8,1,0,16,8,0.9394200742679162,0.9814985886449844,0.8341895398440047,0.871554566957014,0.037365027113009375,0.7961905715811965,0.8024172008547008,0.8114149305555556,0.8173410790598291,0.8406617254273505,0.8166900373931624,0.8400106837606838,0.8226996527777778,0.7688694859382492,0.742213739385114,0.7650754195615677,0.7178230723105634,0.6882900065876352,0.6991041890823434,0.7354858123165007,0.6091732544681903,0.9744043691248115,0.9709772348386098,0.9775885699731912,0.9786357636358051,0.9781218675330915,0.9614835175543506,0.9744758719740116,0.9548241233747431
multifieldqa_en-114,multifieldqa_en,oracle_b,8192,1,8192,512,52,8,8,1,0,9,,,,,,,0.9465811965811967,0.7748063568376069,0.8137186164529915,0.7840377938034188,0.7793636485042735,0.7103031517094016,0.7811331463675214,0.7651575854700855,0.6529339855003037,0.649524304908303,0.695981062247897,0.6989728444449939,0.6561042443181186,0.6387323380641547,0.746494735028082,0.6340018559229562,0.9908457372945549,0.9885941221868114,0.9897913166931132,0.9925273465488154,0.9876148936206661,0.9816380954307041,0.9919592994590888,0.9904456100964184
multifieldqa_en-114,multifieldqa_en,oracle_b,8192,2,8201,513,52,7,7,0,0,16,,,,,,,0.8534989316239316,0.8389923878205128,0.787643563034188,0.7697148771367521,0.7664930555555556,0.7380308493589743,0.7658086271367521,,0.7410852734492633,0.7105801733990813,0.6819160360547551,0.6916226593508861,0.7336398836652955,0.7146792352041217,,0.6459660182400754,0.9888385328807527,0.9904169102474173,0.9851827542430134,0.9830550233725144,0.9844626038283705,0.9831759753199205,0.9865459266959715,
musique-23,musique,static,8192,1,8192,512,52,8,1,0,0,2,,,,,,,0.9437099358974359,0.7935697115384616,0.7444577991452992,0.7941038995726495,0.7158787393162394,0.7559929220085471,0.6969150641025641,0.7576789529914529,0.665973044843017,0.6865812354097218,0.638367308418143,0.6289792310041351,0.613871146975406,0.6034601206510629,0.6156628995272009,0.6206068366166129,0.9902631293522143,0.8934628624965478,0.8427891421634539,0.8197656429793875,0.7626150276604172,0.7427169455142277,0.7091892487623808,0.6999841256207303
musique-23,musique,static,8192,2,8194,513,52,8,4,0,0,7,,,,,,,0.8614950587606838,0.7969751602564102,0.7941038995726495,0.7363615117521367,0.8033520299145299,0.8039196047008548,0.7936030982905984,0.7965077457264957,0.6676502976946277,0.6785920159012753,0.6703012016992917,0.6387050374839421,0.7320871207449927,0.7269776010659046,0.7436147053001272,0.651733334198522,0.9761093405566034,0.9601569340057097,0.9491298862897707,0.8823494926653885,0.9686396670716064,0.9708638705417589,0.9602727170685466,0.9611866879171915
musique-23,musique,static,8192,3,8199,513,52,8,8,1,0,16,,,,,,,0.8863681891025641,0.847122061965812,0.8497262286324786,0.8240518162393162,0.7735710470085471,0.7724692841880342,0.7493155715811965,0.7306356837606838,0.7458093215222479,0.7475980840211035,0.7600568795556358,0.7033775807820862,0.743727955297644,0.6892447754703482,0.7148694779730735,0.5985000476899907,0.9886776943183538,0.9772598623945279,0.983456499827168,0.9649931052878649,0.9069559966191396,0.9111046461303859,0.8719642154893458,0.8541508209380686
musique-23,musique,best_static_oracle,8192,1,8192,512,52,8,1,0,0,2,8,0.970864087550233,0.987694568436319,0.8760532171137193,0.8912400976615733,0.015186880547853998,0.8019664797008548,0.7615351228632479,0.7320880074786325,0.7924011752136751,0.7235076121794872,0.7580462072649572,0.7150440705128206,0.7090344551282051,0.6568381487944159,0.6596141976226444,0.6153582803909206,0.6195779718245736,0.5939943341613934,0.6232368882075017,0.7347338920354951,0.5445130935111068,0.9835552113825499,0.8965400534183711,0.8287218357299131,0.8387739755880166,0.7624572259833127,0.806297200910508,0.7047853439646209,0.702413964820315
musique-23,musique,best_static_oracle,8192,2,8194,513,52,8,4,0,0,7,8,0.9712518567048738,0.9906765162690111,0.8892074827095117,0.9069912866881374,0.01778380397862578,0.8115985576923077,0.8164563301282051,0.8538494925213675,0.8159889155982906,0.8341513087606838,0.830078125,0.8260383279914529,0.8321647970085471,0.6731328970920814,0.6784543755215775,0.6811528486738947,0.6386934099414054,0.7395329934081176,0.7255103162950345,0.7468737305481308,0.6526240949141369,0.9774131786462207,0.9823777601032142,0.9876882837267742,0.9609082371973476,0.9895264961833866,0.9887295501843661,0.9839389855160214,0.985617507389407
musique-23,musique,best_static_oracle,8192,3,8199,513,52,8,8,1,0,16,8,0.9449764122418682,0.990876432782133,0.8783763436747796,0.921041421548105,0.04266507787332541,0.807308360042735,0.8174412393162394,0.8165898771367521,0.8400273771367521,0.8622629540598291,0.8581563835470085,0.8516626602564102,0.8573050213675214,0.7458703706881082,0.7530542298037961,0.7594879550134717,0.7146621926946068,0.7508143334003026,0.7163966315396588,0.754225525447398,0.620665776481442,0.9872334934224324,0.985152116992663,0.9885489989818161,0.9894903826799786,0.9879699648995918,0.9883469015203806,0.9858945753354011,0.9868108184132246
musique-23,musique,oracle_b,8192,1,8192,512,52,8,6,0,0,7,,,,,,,0.944828392094017,0.7453759348290598,0.7977764423076923,0.7618356036324786,0.7695980235042735,0.7182992788461539,0.7632211538461539,0.7571781517094016,0.6093029299022104,0.6125248975450912,0.670487602222266,0.678230711444439,0.6815532009725309,0.6390314729278144,0.7370381627875964,0.6171810469563899,0.9927193125755104,0.9898845978041341,0.9910502161967025,0.9936320897938066,0.992612999777222,0.9897970109398151,0.9943712338845301,0.9955355173715721
musique-23,musique,oracle_b,8192,2,8199,513,52,8,8,1,0,16,,,,,,,0.8769865117521367,0.8407952724358974,0.8364549946581197,0.8155715811965812,0.7755742521367521,0.768997061965812,0.7582799145299145,0.7513020833333334,0.7455114608106471,0.7499251568621355,0.7596921151319949,0.7129382024582415,0.748599956742104,0.714936917528407,0.7528629739834486,0.6188381642801093,0.9954254804317773,0.9942894123677652,0.995615092314575,0.9947388319562707,0.992368307264987,0.9940668597656703,0.9941399570549749,0.9934472158526548
qasper-178,qasper,static,8192,1,8192,512,52,8,1,0,0,2,,,,,,,0.9547943376068376,0.8379740918803419,0.8410122863247863,0.8411959134615384,0.7699986645299145,0.826923076923077,0.7925347222222222,0.7948050213675214,0.7536560078087902,0.7953259157742518,0.7637159972292159,0.700678811492838,0.7075676291799975,0.7351445477024016,0.725164580663482,0.7026553938503137,0.980656085561153,0.870748669025186,0.8439870939804897,0.788412120099455,0.707236637225299,0.7401749267224352,0.7301948320714201,0.714896292314739
qasper-178,qasper,static,8192,2,8194,513,52,8,0,0,1,3,,,,,,,0.8942307692307693,0.8581396901709402,0.8775206997863249,0.866920405982906,0.8739316239316239,0.8785890758547008,0.8672041933760684,0.8519798344017094,0.7575920631786924,0.7924142799838044,0.8206244294107973,0.8039406762294051,0.8323171271529222,0.8437023665571243,0.7973613972845071,0.7407804552374117,0.9486832966989438,0.9238651670939758,0.9372602728418173,0.9235880022685006,0.9347672371640784,0.9351384842363168,0.9218421560282333,0.8966192783865101
qasper-178,qasper,static,8192,3,8195,513,52,8,5,0,0,9,,,,,,,0.8917601495726496,0.8494257478632479,0.8874365651709402,0.8189937232905984,0.883213141025641,0.8234007745726495,0.8824786324786325,0.8299612713675214,0.725319864359366,0.7264257754530818,0.7024305847496861,0.7020707805863501,0.7101386664205749,0.7098668512255009,0.7194730791300379,0.7081089110620193,0.9344917793875188,0.8939919780077332,0.9363878514178666,0.8677844865225182,0.9313136021432362,0.8716305888707911,0.9279714965609932,0.8785837219897671
qasper-178,qasper,static,8192,4,8201,513,52,7,0,0,1,10,,,,,,,0.8867855235042735,0.8512286324786325,0.8531817574786325,0.8539997329059829,0.823066907051282,0.8158219818376069,0.8067240918803419,,0.7457289593637941,0.7746345337811537,0.7774017115345486,0.7525530647379932,0.7705957417388001,0.7433729064152919,,0.7015140413221758,0.934618558804249,0.9336132874263264,0.9162216456100928,0.9039781193483767,0.8681724455666388,0.8587290108054259,0.8490221731444771,
qasper-178,qasper,static,8192,5,8202,513,52,6,6,0,0,16,,,,,,,0.9029113247863249,0.8548677884615384,0.8513287927350428,0.8197282318376069,0.8152877938034188,0.8321647970085471,,,0.7787594368135661,0.8110118976655376,0.7492906901653857,0.7198582775156056,0.7017672893083318,,,0.7589124605207527,0.921125061792019,0.898253376375258,0.8993238192115611,0.8424670586921476,0.8427055788131649,0.8730693166382169,,
qasper-178,qasper,best_static_oracle,8192,1,8192,512,52,8,1,0,0,2,8,0.9533705520967104,0.9807435128460562,0.795221832324927,0.8180540626213009,0.022832230296373823,0.8619791666666666,0.8133680555555556,0.8203625801282051,0.8554019764957265,0.7752904647435898,0.7840377938034188,0.7515190972222222,0.7661758814102564,0.7118007417600711,0.7479905778610845,0.7221799562179076,0.6937506958327899,0.6770788432860275,0.7706793916078225,0.7429115315452482,0.6651866434398542,0.9657348319621859,0.8576961702047733,0.8365210738869815,0.8092142910419468,0.7319654613466955,0.7507892988637183,0.7074741255889517,0.7391670449320167
qasper-178,qasper,best_static_oracle,8192,2,8194,513,52,8,0,0,1,3,8,0.9326271969797502,0.9754587469663635,0.7912546766787583,0.8275935957517387,0.03633891907298048,0.8579059829059829,0.841796875,0.8684061164529915,0.8052049946581197,0.8526642628205128,0.8632979433760684,0.8539329594017094,0.8529981303418803,0.7758199160920641,0.7854470349663468,0.7230292596061856,0.7183009084419204,0.8317595841288472,0.8299577422717851,0.8159413096386946,0.7626583869417218,0.9654369646668114,0.9542001106732313,0.9668413709257447,0.8987533665538964,0.9633444018496766,0.968531836158522,0.9624157201433844,0.9636067298385258
qasper-178,qasper,best_static_oracle,8192,3,8195,513,52,8,6,0,0,10,8,0.9291211662799783,0.9772536455051766,0.7843295118590978,0.8249611595982388,0.040631647739140964,0.8412459935897436,0.872295673076923,0.8408620459401709,0.8791900373931624,0.8396935096153846,0.8725961538461539,0.8529647435897436,0.839443108974359,0.7314528384162199,0.7297820831763078,0.726439858434283,0.7274063626917133,0.7362368016075057,0.7467526702459611,0.7429161555894614,0.7274448350383916,0.9470753349093187,0.9693859436703247,0.9498471412276785,0.9722872344603591,0.952882002046362,0.9699722487156165,0.9457062807934064,0.9487386187037397
qasper-178,qasper,best_static_oracle,8192,4,8202,513,52,6,6,0,0,16,6,0.9109181424378543,0.9843618581938444,0.7931693464685106,0.8571194439739753,0.06395009750546476,0.8521968482905984,0.8564870459401709,0.8552851228632479,0.8757845886752137,0.8488247863247863,0.8621961805555556,,,0.8074157264940597,0.8317300161718302,0.7763196787557055,0.7572278345995557,0.743788611721907,,,0.78656523867989,0.9809581057358265,0.9812246782794536,0.9792968933565729,0.982170276068591,0.9630504717090363,0.9823799537241916,,
qasper-178,qasper,oracle_b,8192,1,8192,512,52,8,2,0,0,3,,,,,,,0.9521567841880343,0.800247061965812,0.8680388621794872,0.8385416666666666,0.8430488782051282,0.7798978365384616,0.8310964209401709,0.8077423878205128,0.7131764503965564,0.7184258670094477,0.7629248894188514,0.7859219055290647,0.730705994742873,0.7285868757815857,0.7905814543987927,0.7129057556819469,0.9865309346355036,0.982716843098943,0.9837211625621328,0.9897732509830737,0.9820697999324683,0.9701234354941888,0.9869516478513142,0.9830677677240982
qasper-178,qasper,oracle_b,8192,2,8195,513,52,8,3,0,0,7,,,,,,,0.9227096688034189,0.8220819978632479,0.9041967147435899,0.8180088141025641,0.7869925213675214,0.8210470085470085,0.8385082799145299,0.8314469818376069,0.7253957395272911,0.7254149188221901,0.7243087138531427,0.743693541569638,0.7337404157876886,0.8118472035790997,0.8298992540138541,0.7328630091922783,0.9790557062063109,0.9805484279299276,0.9789620719162228,0.9830531197775058,0.9784076225587638,0.9846796005130335,0.9869588177831997,0.9844916041214226
qasper-178,qasper,oracle_b,8192,3,8199,513,52,8,2,0,0,10,,,,,,,0.8861010950854701,0.8844818376068376,0.8315805288461539,0.852363782051282,0.8715945512820513,0.8653512286324786,0.8502270299145299,0.8535990918803419,0.7355470027447341,0.7504540864204323,0.7437859425183969,0.8125180253778148,0.8374955824168615,0.8443010363362946,0.8335893089823407,0.73518242421646,0.9811085138695788,0.9826916890296885,0.9785132608856537,0.9848357542412796,0.9872368948866713,0.987730109444947,0.983618540476934,0.9844251695528826
qasper-178,qasper,oracle_b,8192,4,8202,513,52,6,6,0,0,16,,,,,,,0.8931290064102565,0.8756176549145299,0.8656684027777778,0.8385750534188035,0.8225661057692307,0.8513621794871794,,,0.7977494796040666,0.820598271998406,0.7623815291623968,0.747826592624256,0.7388330225397074,,,0.7746753159150337,0.9814115638562053,0.9832456657778482,0.9789763972873631,0.9783287931514015,0.9745552383471412,0.9816211435351655,,
