sample_id,dataset_name,method,method_kind,round_id,input_length,round_start_length,historical_token_budget,update_ratio,absolute_update_limit,candidate_factor,draft_length,accepted_length,all_accepted,zero_accepted,generated_tokens_so_far,probe_endpoint_coverage_vs_per_query_attention_oracle,probe_best_static_coverage_vs_per_query_attention_oracle,selection_recall_pos_1,attention_recovery_pos_1,replacements_after_pos_1,candidate_tokens_after_pos_1,candidate_recall_after_pos_1,entrant_precision_after_pos_1,updated_overlap_after_pos_1,qk_evaluations_after_pos_1,true_entrants_after_pos_1,selection_recall_pos_2,attention_recovery_pos_2,replacements_after_pos_2,candidate_tokens_after_pos_2,candidate_recall_after_pos_2,entrant_precision_after_pos_2,updated_overlap_after_pos_2,qk_evaluations_after_pos_2,true_entrants_after_pos_2,selection_recall_pos_3,attention_recovery_pos_3,replacements_after_pos_3,candidate_tokens_after_pos_3,candidate_recall_after_pos_3,entrant_precision_after_pos_3,updated_overlap_after_pos_3,qk_evaluations_after_pos_3,true_entrants_after_pos_3,selection_recall_pos_4,attention_recovery_pos_4,replacements_after_pos_4,candidate_tokens_after_pos_4,candidate_recall_after_pos_4,entrant_precision_after_pos_4,updated_overlap_after_pos_4,qk_evaluations_after_pos_4,true_entrants_after_pos_4,selection_recall_pos_5,attention_recovery_pos_5,replacements_after_pos_5,candidate_tokens_after_pos_5,candidate_recall_after_pos_5,entrant_precision_after_pos_5,updated_overlap_after_pos_5,qk_evaluations_after_pos_5,true_entrants_after_pos_5,selection_recall_pos_6,attention_recovery_pos_6,replacements_after_pos_6,candidate_tokens_after_pos_6,candidate_recall_after_pos_6,entrant_precision_after_pos_6,updated_overlap_after_pos_6,qk_evaluations_after_pos_6,true_entrants_after_pos_6,selection_recall_pos_7,attention_recovery_pos_7,replacements_after_pos_7,candidate_tokens_after_pos_7,candidate_recall_after_pos_7,entrant_precision_after_pos_7,updated_overlap_after_pos_7,qk_evaluations_after_pos_7,true_entrants_after_pos_7,selection_recall_pos_8,attention_recovery_pos_8,replacements_after_pos_8,candidate_tokens_after_pos_8,candidate_recall_after_pos_8,entrant_precision_after_pos_8,updated_overlap_after_pos_8,qk_evaluations_after_pos_8,true_entrants_after_pos_8
hotpotqa-141,hotpotqa,oracle_incremental_r0.01,oracle_incremental,1,8192,8192,820,0.01,0,0.0,8,8,1,0,9,,,0.9613821138211381,0.988350607284007,9,7372,1.0,1.0,0.772730352303523,0,195.36111111111111,0.772730352303523,0.9887448814999168,9,7373,1.0,1.0,0.7211720867208672,0,237.63888888888889,0.7211720867208672,0.9859372963014058,9,7374,1.0,1.0,0.7139227642276422,0,243.58333333333334,0.7139227642276422,0.9883381705474821,9,7375,1.0,1.0,0.6167682926829269,0,323.25,0.6167682926829269,0.9762516916691307,9,7376,1.0,1.0,0.5453252032520325,0,381.8333333333333,0.5453252032520325,0.9402931266526736,9,7377,1.0,1.0,0.6961720867208672,0,258.1388888888889,0.6961720867208672,0.9911164924753404,9,7378,1.0,1.0,0.7115176151761518,0,245.55555555555554,0.7115176151761518,0.9928973453807524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hotpotqa-141,hotpotqa,oracle_incremental_r0.01,oracle_incremental,2,8192,8201,820,0.01,0,0.0,7,7,0,0,16,,,0.8220867208672087,0.9938120707990942,9,7381,1.0,1.0,0.7531165311653116,0,211.44444444444446,0.7531165311653116,0.9911298171753792,9,7382,1.0,1.0,0.6635840108401084,0,284.8611111111111,0.6635840108401084,0.9671340778100689,9,7383,1.0,1.0,0.8066734417344174,0,167.52777777777777,0.8066734417344174,0.9929928165590675,9,7384,1.0,1.0,0.7871612466124661,0,183.52777777777777,0.7871612466124661,0.9948749077026612,9,7385,1.0,1.0,0.7721205962059621,0,195.86111111111111,0.7721205962059621,0.9851667325037872,9,7386,1.0,1.0,0.801659891598916,0,171.63888888888889,0.801659891598916,0.9934445342748917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
hotpotqa-141,hotpotqa,oracle_incremental_r0.02,oracle_incremental,1,8192,8192,820,0.02,0,0.0,8,8,1,0,9,,,0.9613821138211381,0.988350607284007,17,7372,1.0,1.0,0.7819444444444444,0,195.80555555555554,0.7819444444444444,0.9891027107945576,17,7373,1.0,1.0,0.7375677506775068,0,232.19444444444446,0.7375677506775068,0.9865748582454916,17,7374,1.0,1.0,0.7322493224932249,0,236.55555555555554,0.7322493224932249,0.988837234317125,17,7375,1.0,1.0,0.6397357723577236,0,312.4166666666667,0.6397357723577236,0.9792693529873014,17,7376,1.0,1.0,0.5723577235772358,0,367.6666666666667,0.5723577235772358,0.9486161421116396,17,7377,1.0,1.0,0.7337737127371273,0,235.30555555555554,0.7337737127371273,0.9924200665404206,17,7378,1.0,1.0,0.7538956639566395,0,218.80555555555554,0.7538956639566395,0.9939082759706072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hotpotqa-141,hotpotqa,oracle_incremental_r0.02,oracle_incremental,2,8192,8201,820,0.02,0,0.0,7,7,0,0,16,,,0.8220867208672087,0.9938120707990942,17,7381,1.0,1.0,0.7629742547425474,0,211.36111111111111,0.7629742547425474,0.9917710453844891,17,7382,1.0,1.0,0.6800813008130081,0,279.3333333333333,0.6800813008130081,0.9715003074590226,17,7383,1.0,1.0,0.8276761517615177,0,158.30555555555554,0.8276761517615177,0.9936416729320177,17,7384,1.0,1.0,0.8154810298102981,0,168.30555555555554,0.8154810298102981,0.9954682816501389,17,7385,1.0,1.0,0.8009485094850949,0,180.22222222222223,0.8009485094850949,0.9875814533257277,17,7386,1.0,1.0,0.8371612466124662,0,150.52777777777777,0.8371612466124662,0.9942496289924418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
hotpotqa-141,hotpotqa,oracle_incremental_r0.05,oracle_incremental,1,8192,8192,820,0.05,0,0.0,8,8,1,0,9,,,0.9613821138211381,0.988350607284007,41,7372,1.0,1.0,0.8104674796747967,0,196.41666666666666,0.8104674796747967,0.990228491429339,41,7373,1.0,1.0,0.7807926829268292,0,220.75,0.7807926829268292,0.9878431386055019,41,7374,1.0,1.0,0.7830623306233062,0,218.88888888888889,0.7830623306233062,0.9901445204392073,41,7375,1.0,1.0,0.7034891598915989,0,284.1388888888889,0.7034891598915989,0.9839814336920328,41,7376,1.0,1.0,0.6519308943089431,0,326.4166666666667,0.6519308943089431,0.96309546368741,41,7377,1.0,1.0,0.8217479674796748,0,187.16666666666666,0.8217479674796748,0.9942307153144346,41,7378,1.0,1.0,0.8443428184281843,0,168.63888888888889,0.8443428184281843,0.9950287741908985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hotpotqa-141,hotpotqa,oracle_incremental_r0.05,oracle_incremental,2,8192,8201,820,0.05,0,0.0,7,7,0,0,16,,,0.8220867208672087,0.9938120707990942,41,7381,1.0,1.0,0.7931910569105691,0,210.58333333333334,0.7931910569105691,0.9930674611496653,41,7382,1.0,1.0,0.7335365853658536,0,259.5,0.7335365853658536,0.9791623318271824,41,7383,1.0,1.0,0.8763888888888889,0,142.36111111111111,0.8763888888888889,0.9946155478492753,41,7384,1.0,1.0,0.8777439024390243,0,141.25,0.8777439024390243,0.9961651726174622,41,7385,1.0,1.0,0.8559620596205962,0,159.11111111111111,0.8559620596205962,0.990115150948933,41,7386,1.0,1.0,0.9004742547425474,0,122.61111111111111,0.9004742547425474,0.9949688648937954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
hotpotqa-141,hotpotqa,oracle_incremental_r0.1,oracle_incremental,1,8192,8192,820,0.1,0,0.0,8,8,1,0,9,,,0.9613821138211381,0.988350607284007,82,7372,1.0,1.0,0.8604336043360433,0,196.44444444444446,0.8604336043360433,0.9912223152370716,81.22222222222223,7373,1.0,1.0,0.8439363143631436,0,209.19444444444446,0.8439363143631436,0.9888832416411365,80.80555555555556,7374,1.0,1.0,0.8553861788617886,0,199.38888888888889,0.8553861788617886,0.9911795343148501,82,7375,1.0,1.0,0.7960704607046071,0,249.22222222222223,0.7960704607046071,0.9887376656820178,81.41666666666667,7376,1.0,1.0,0.7646680216802167,0,274.3888888888889,0.7646680216802167,0.9764295319605745,80.86111111111111,7377,1.0,1.0,0.9058604336043361,0,158.05555555555554,0.9058604336043361,0.9947717364663854,81.25,7378,1.0,1.0,0.9295392953929539,0,139.02777777777777,0.9295392953929539,0.9953623359283396,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hotpotqa-141,hotpotqa,oracle_incremental_r0.1,oracle_incremental,2,8192,8201,820,0.1,0,0.0,7,7,0,0,16,,,0.8220867208672087,0.9938120707990942,81.83333333333333,7381,1.0,1.0,0.8425813008130081,0,210.91666666666666,0.8425813008130081,0.9944107934717681,81,7382,1.0,1.0,0.815210027100271,0,232.52777777777777,0.815210027100271,0.9856638746341976,81.05555555555556,7383,1.0,1.0,0.9255420054200542,0,142.11111111111111,0.9255420054200542,0.9950264450036272,79.38888888888889,7384,1.0,1.0,0.9412262872628726,0,127.58333333333333,0.9412262872628726,0.9964867269773195,81.52777777777777,7385,1.0,1.0,0.9098915989159891,0,155.41666666666666,0.9098915989159891,0.9917270775271995,80.44444444444444,7386,1.0,1.0,0.9523712737127371,0,119.5,0.9523712737127371,0.9951889455513905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
hotpotqa-141,hotpotqa,oracle_incremental_r0.2,oracle_incremental,1,8192,8192,820,0.2,0,0.0,8,8,1,0,9,,,0.9613821138211381,0.988350607284007,154.63888888888889,7372,1.0,1.0,0.9487127371273713,0,196.69444444444446,0.9487127371273713,0.9918797720223345,149.75,7373,1.0,1.0,0.9315718157181572,0,205.86111111111111,0.9315718157181572,0.9896335627871503,142.63888888888889,7374,1.0,1.0,0.9554539295392954,0,179.16666666666666,0.9554539295392954,0.9917430441311975,150.69444444444446,7375,1.0,1.0,0.9159214092140922,0,219.63888888888889,0.9159214092140922,0.9920509847551842,146.38888888888889,7376,1.0,1.0,0.9035569105691057,0,225.47222222222223,0.9035569105691057,0.9875828403962253,147.94444444444446,7377,1.0,1.0,0.9505758807588076,0,188.47222222222223,0.9505758807588076,0.9946702368729493,129.33333333333334,7378,1.0,1.0,0.9879742547425474,0,139.19444444444446,0.9879742547425474,0.9953158895077752,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hotpotqa-141,hotpotqa,oracle_incremental_r0.2,oracle_incremental,2,8192,8201,820,0.2,0,0.0,7,7,0,0,16,,,0.8220867208672087,0.9938120707990942,151.80555555555554,7381,1.0,1.0,0.927540650406504,0,211.22222222222223,0.927540650406504,0.9955599906603696,142,7382,1.0,1.0,0.9380758807588075,0,192.77777777777777,0.9380758807588075,0.992047070263229,145.5,7383,1.0,1.0,0.954810298102981,0,182.55555555555554,0.954810298102981,0.9949993777964573,120.97222222222223,7384,1.0,1.0,0.9932249322493225,0,126.52777777777777,0.9932249322493225,0.9964584638012953,143.05555555555554,7385,1.0,1.0,0.978760162601626,0,160.47222222222223,0.978760162601626,0.9926046243834383,130.16666666666666,7386,1.0,1.0,0.9934959349593496,0,135.5,0.9934959349593496,0.9953295622683426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
