sample_id,dataset_name,method,input_length,round_id,round_start_length,round_start_pages,budget_pages,draft_length,accepted_length,all_accepted,zero_accepted,generated_tokens_so_far,probe_query_count,probe_endpoint_coverage_vs_per_query_attention_oracle,probe_best_static_coverage_vs_per_query_attention_oracle,probe_endpoint_fraction_of_eligible_attention,probe_best_static_fraction_of_eligible_attention,probe_best_static_absolute_coverage_gain,fixed_reference_recall_of_query_pages_pos_1,fixed_reference_recall_of_query_pages_pos_2,fixed_reference_recall_of_query_pages_pos_3,fixed_reference_recall_of_query_pages_pos_4,fixed_reference_recall_of_query_pages_pos_5,fixed_reference_recall_of_query_pages_pos_6,fixed_reference_recall_of_query_pages_pos_7,fixed_reference_recall_of_query_pages_pos_8,oracle_overlap_pos_1_2,oracle_overlap_pos_2_3,oracle_overlap_pos_3_4,oracle_overlap_pos_4_5,oracle_overlap_pos_5_6,oracle_overlap_pos_6_7,oracle_overlap_pos_7_8,oracle_overlap_pos_1_last,attention_recovery_pos_1,attention_recovery_pos_2,attention_recovery_pos_3,attention_recovery_pos_4,attention_recovery_pos_5,attention_recovery_pos_6,attention_recovery_pos_7,attention_recovery_pos_8
2wikimqa-145,2wikimqa,oracle_b,8192,2,8201,513,52,8,8,1,0,18,,,,,,,0.8449185363247863,0.7959234775641026,0.776809561965812,0.805839342948718,0.7963575053418803,0.7988448183760684,0.7496160523504273,0.7037092681623931,0.6731144404876076,0.6885902047233905,0.6892871325059416,0.7390782006693171,0.7228886271853499,0.6918089833352477,0.6688805467255263,0.5758586286369289,0.9941946111939873,0.9947250068861427,0.9927042319072668,0.9943087447693107,0.9943508842180729,0.9952641662400479,0.9919390710280455,0.9907124425051013
2wikimqa-145,2wikimqa,oracle_b,8192,3,8210,514,52,8,8,1,0,27,,,,,,,0.7885616987179487,0.7444911858974359,0.7400340544871794,0.760516826923077,0.7054620726495727,0.7530715811965812,0.7259782318376069,0.7427049946581197,0.696904825433663,0.6648761744138092,0.6532126449780353,0.572876652709819,0.5804551366487449,0.6343521601758572,0.6473917882347473,0.6129762568979933,0.9910237921293708,0.9913219375673086,0.9928309734038225,0.99135935174793,0.9924101753103746,0.9920837959226118,0.9930619848967976,0.9910038850886749
2wikimqa-145,2wikimqa,oracle_b,8192,4,8219,514,52,8,8,1,0,36,,,,,,,0.858223157051282,0.7960236378205128,0.7899305555555556,0.7553585737179487,0.7633713942307693,0.7515190972222222,0.7459935897435898,0.7498330662393162,0.6761245425308373,0.705435389945268,0.6341235431781759,0.690527014157186,0.630596378257013,0.6015809210789045,0.6946763007362897,0.5799828521795629,0.9912864868009633,0.9912640957714789,0.9923471196848926,0.9943177460645778,0.9943600600690693,0.9919759992397417,0.9927697789670208,0.9923680706778644
2wikimqa-145,2wikimqa,oracle_b,8192,5,8228,515,52,8,8,1,0,45,,,,,,,0.8242855235042735,0.7884782318376069,0.7711171207264957,0.775791266025641,0.7760750534188035,0.7731537126068376,0.7610009348290598,0.7764590010683761,0.6783730508071888,0.6640192669010534,0.6552905873685623,0.6290873133144418,0.6768738971828603,0.6818821346863048,0.6559200698555707,0.5681890092340094,0.9943674253631942,0.993409976927413,0.9945305678043943,0.9925848514273338,0.9927984929537251,0.9912793024661225,0.9915678778299397,0.9922310165269896
2wikimqa-145,2wikimqa,oracle_b,8192,6,8237,515,52,8,8,1,0,54,,,,,,,0.8327156784188035,0.7757244925213675,0.7892795138888888,0.7610677083333334,0.7728866185897436,0.785823985042735,0.7661424946581197,0.7827857905982906,0.6880294454544605,0.6331555343364288,0.6227960050795895,0.7061089158079398,0.7432637905728511,0.7078773908552418,0.7507023362541801,0.6591911943192772,0.9937572566035003,0.9965408577240762,0.9920173446994343,0.994385220734261,0.9968380582375662,0.9942509524525688,0.9961601984000645,0.9957341595793268
2wikimqa-145,2wikimqa,oracle_b,8192,7,8246,516,52,8,8,1,0,63,,,,,,,0.8309127938034188,0.8038361378205128,0.7907151442307693,0.807842548076923,0.8086772168803419,0.8178585737179487,0.830612313034188,0.8189770299145299,0.6663745288871192,0.7054087545661434,0.6898650220804757,0.7019936658894039,0.6251977580351767,0.6933770959086343,0.7222751923108449,0.6374509430567958,0.9920271429707148,0.9943003505568154,0.9943462733923479,0.9935811987526301,0.9929255586778518,0.9947678188030861,0.9958743641897159,0.995031279180532
2wikimqa-145,2wikimqa,oracle_b,8192,8,8255,516,52,1,1,0,0,64,,,,,,,0.8526475694444444,,,,,,,,,,,,,,,,0.9929149295688267,,,,,,,
2wikimqa-151,2wikimqa,static,8192,1,8192,512,52,8,1,0,0,2,,,,,,,0.9507378472222222,0.7333900908119658,0.679019764957265,0.6943609775641026,0.6249833066239316,0.6982004540598291,0.6196915064102564,0.672542735042735,0.588129100571105,0.6438313498659587,0.549172758450355,0.5367734854371,0.540944954501718,0.5533806839192353,0.5589927468126779,0.5248299746284402,0.991377549882658,0.8792260786962761,0.7812889546643982,0.7719467502777855,0.6802193754705095,0.6837889353929582,0.6228298847509115,0.6101533272266317
2wikimqa-151,2wikimqa,static,8192,2,8194,513,52,8,8,1,0,11,,,,,,,0.839576655982906,0.7631209935897436,0.7447749732905984,0.6747796474358974,0.757011217948718,0.7509181356837606,0.7502170138888888,0.7442741720085471,0.6036813477455697,0.6268012678320698,0.6182727740162305,0.5785563183544968,0.688848215503305,0.695726822795638,0.6985494161771535,0.5732192396775225,0.9782521359269756,0.9662274163168296,0.9491143612593772,0.8888342214805287,0.9714342671309267,0.9742920041205375,0.9683359817343558,0.9727951059848198
2wikimqa-151,2wikimqa,static,8192,3,8203,513,52,8,6,0,0,18,,,,,,,0.8028345352564102,0.7645733173076923,0.7237413194444444,0.7423711271367521,0.7178485576923077,0.7197682959401709,0.7059962606837606,0.6943609775641026,0.6560552423673596,0.6295818599968104,0.6747465366725868,0.6885619218645362,0.6561776445480269,0.6042524369700601,0.7115362408448764,0.5561229480326135,0.9569608581770213,0.9483803412807119,0.9057214671639906,0.9359954827937363,0.9156701525188168,0.911848540409673,0.863581382496148,0.7976060254779861
